,season,week,awayteam,hometeam,idgame,winner_home,home_coach,away_coach,weather_type,temperature,humidity,wind,streak_away,pass_yds_MA_5_away,pass_td_MA_5_away,rush_yds_MA_5_away,rush_td_MA_5_away,rec_yds_MA_5_away,rec_td_MA_5_away,fumbles_MA_5_away,fumbles_rec_MA_5_away,defense_sacks_MA_5_away,defense_td_MA_5_away,interceptions_MA_5_away,interceptions_td_MA_5_away,kicks_return_yds_MA_5_away,kicks_return_td_MA_5_away,punt_return_yds_MA_5_away,kicking_pts_MA_5_away,streak_home,pass_yds_MA_5_home,pass_td_MA_5_home,rush_yds_MA_5_home,rush_td_MA_5_home,rec_yds_MA_5_home,rec_td_MA_5_home,fumbles_MA_5_home,fumbles_rec_MA_5_home,defense_sacks_MA_5_home,defense_td_MA_5_home,interceptions_MA_5_home,interceptions_td_MA_5_home,kicks_return_yds_MA_5_home,kicks_return_td_MA_5_home,punt_return_yds_MA_5_home,kicking_pts_MA_5_home,delta_day_away,delta_day_home,stade,location,people,month,dayofmonth,dayofweek
49,2017,14,49ers,Texans,400951649,0,Bill O'Brien,Kyle Shanahan,sunny,,30.0,0.0,1.0,252.2,0.8,107.4,0.6,252.2,0.8,0.8,0.4,1.6,0.0,0.6,0.0,22.4,0.0,16.2,7.4,-2.0,257.4,1.0,87.2,0.6,257.4,1.0,2.2,0.4,2.2,0.2,0.4,0.0,28.2,0.0,16.0,5.4,7.0,7.0,NRG Stadium,"Houston, TX",100.0,12,10,6
50,2017,14,Lions,Buccaneers,400951660,0,Dirk Koetter,Jim Caldwell,,55.0,44.0,9.0,-2.0,295.0,2.0,72.8,0.8,295.0,2.0,1.6,0.4,2.0,0.4,0.2,0.0,35.6,0.0,26.4,8.4,-2.0,230.0,1.2,97.8,0.4,230.0,1.2,1.0,1.2,2.0,0.0,1.0,0.0,23.2,0.0,13.4,8.2,7.0,7.0,Raymond James Stadium,"Tampa, FL",92.0,12,10,6
51,2017,14,Cowboys,Giants,400951692,0,Steve Spagnuolo,Jason Garrett,fair,39.0,55.0,11.0,1.0,170.2,0.8,122.2,1.2,170.2,0.8,0.8,0.4,1.4,0.0,0.8,0.0,64.0,0.0,20.0,4.4,-2.0,204.6,1.0,97.2,0.4,204.6,1.0,1.4,0.4,1.6,0.2,1.0,0.2,30.4,0.0,5.2,5.4,9.0,6.0,MetLife Stadium,"East Rutherford, NJ",95.0,12,10,6
52,2017,10,Packers,Bears,400951559,0,John Fox,Mike McCarthy,rain,,39.0,,-3.0,181.4,1.6,116.4,1.2,181.4,1.6,1.0,1.2,0.8,0.2,1.2,0.2,55.0,0.0,2.6,4.8,-1.0,157.8,1.0,134.8,0.4,157.8,1.0,1.4,0.8,3.2,0.6,0.8,0.4,52.0,0.0,17.2,4.6,5.0,14.0,Soldier Field,"Chicago, IL",100.0,11,12,6
53,2017,14,Packers,Browns,400951647,0,Hue Jackson,Mike McCarthy,cloudy,29.0,58.0,24.0,1.0,205.0,0.8,118.4,1.2,205.0,0.8,0.8,0.6,3.4,0.2,0.6,0.0,83.8,0.0,10.6,5.6,-12.0,215.6,0.6,124.8,1.0,215.6,0.6,2.2,0.2,1.8,0.0,0.4,0.0,76.6,0.0,11.6,5.0,7.0,6.0,FirstEnergy Stadium,"Cleveland, OH",100.0,12,10,6
54,2017,14,Bears,Bengals,400951564,0,Marvin Lewis,John Fox,cloudy,31.0,64.0,11.0,-5.0,177.8,0.6,100.4,0.6,177.8,0.6,1.2,1.2,2.2,0.0,0.2,0.0,74.0,0.0,17.4,5.4,-1.0,200.6,1.8,82.6,0.6,200.6,1.8,0.8,0.4,2.4,0.0,0.6,0.0,40.6,0.0,17.8,5.0,7.0,5.0,Paycor Stadium,"Cincinnati, OH",79.0,12,10,6
55,2017,14,Colts,Bills,400951560,1,Sean McDermott,Chuck Pagano,snow,32.0,69.0,15.0,-3.0,226.6,1.4,101.6,0.2,226.6,1.4,0.8,0.6,1.4,0.0,0.6,0.0,24.6,0.0,12.2,7.6,-1.0,188.4,1.0,118.4,0.6,188.4,1.0,1.6,0.2,1.4,0.0,0.4,0.0,59.8,0.0,16.4,5.2,7.0,7.0,Highmark Stadium,"Orchard Park, NY",84.0,12,10,6
56,2017,14,Saints,Falcons,400951557,1,Dan Quinn,Sean Payton,cloudy,,,,1.0,269.4,1.2,176.0,2.4,269.4,1.2,1.4,0.4,2.8,0.0,0.4,0.0,25.0,0.0,11.4,9.2,-1.0,252.8,1.6,104.8,0.8,252.8,1.6,0.8,1.0,3.0,0.2,0.2,0.0,63.6,0.0,9.4,8.6,4.0,4.0,Mercedes-Benz Stadium,"Atlanta, GA",97.0,12,8,4
57,2017,8,49ers,Eagles,400951723,1,Doug Pederson,Kyle Shanahan,rain,67.0,91.0,12.0,-7.0,286.6,1.0,92.4,1.2,286.6,1.0,1.6,0.6,2.2,0.0,0.6,0.0,50.8,0.0,19.8,9.0,5.0,242.4,2.6,151.4,0.6,242.4,2.6,1.2,0.2,2.0,0.0,1.2,0.0,19.0,0.0,31.2,10.2,6.0,5.0,Lincoln Financial Field,"Philadelphia, PA",100.0,10,29,6
58,2017,8,Panthers,Buccaneers,400951725,0,Dirk Koetter,Ron Rivera,cloudy,63.0,63.0,13.0,-2.0,261.0,1.4,97.6,0.6,261.0,1.4,1.2,0.4,3.4,0.0,0.0,0.0,48.0,0.0,20.4,7.8,-3.0,345.8,2.4,73.2,0.4,345.8,2.4,2.2,0.6,1.2,0.2,0.4,0.0,26.4,0.0,11.0,4.8,7.0,7.0,Raymond James Stadium,"Tampa, FL",89.0,10,29,6
59,2017,8,Texans,Seahawks,400951729,1,Pete Carroll,Bill O'Brien,cloudy,5.0,90.0,2.0,1.0,239.0,2.8,146.6,0.6,239.0,2.8,0.6,0.6,3.0,0.6,1.4,0.4,44.6,0.0,29.0,8.8,3.0,279.6,2.2,112.0,0.4,279.6,2.2,1.2,0.8,1.6,0.4,0.8,0.2,24.0,0.0,15.4,6.6,14.0,6.0,Lumen Field,"Seattle, WA",100.0,10,29,6
60,2017,8,Cowboys,Washington,400951732,0,Jay Gruden,Jason Garrett,rain,6.0,93.0,4.0,1.0,232.0,2.6,151.2,1.4,232.0,2.6,0.8,1.0,3.6,0.0,0.2,0.0,24.2,0.0,12.2,5.2,,,,,,,,,,,,,,,,,,7.0,,FedExField,"Landover, MD",100.0,10,29,6
61,2017,8,Steelers,Lions,400951736,0,Jim Caldwell,Mike Tomlin,indoor,68.0,70.0,,2.0,256.6,1.0,131.8,0.8,256.6,1.0,0.8,0.4,3.0,0.0,1.2,0.0,20.2,0.0,7.4,8.8,-2.0,227.2,1.6,84.4,0.4,227.2,1.6,1.4,0.8,2.4,0.4,1.2,0.4,18.4,0.0,44.6,8.0,7.0,14.0,Ford Field,"Detroit, MI",100.0,10,30,0
62,2017,8,Broncos,Chiefs,400951737,1,Andy Reid,Vance Joseph,,44.0,41.0,12.0,-2.0,254.0,1.2,109.4,0.4,254.0,1.2,2.2,0.0,3.0,0.2,0.6,0.2,57.2,0.0,30.4,6.0,-2.0,272.0,2.0,121.2,0.4,272.0,2.0,1.4,0.4,1.2,0.2,0.8,0.0,49.8,0.0,29.0,10.8,8.0,11.0,GEHA Field at Arrowhead Stadium,"Kansas City, MO",100.0,10,31,1
63,2017,9,Bills,Jets,400951743,1,Todd Bowles,Sean McDermott,,68.0,70.0,11.0,2.0,198.8,1.2,122.6,0.8,198.8,1.2,0.6,1.2,1.2,0.4,1.8,0.0,31.4,0.0,15.6,11.4,-3.0,253.8,1.8,99.8,0.6,253.8,1.8,2.0,0.8,1.2,0.0,1.2,0.0,41.2,0.0,10.2,6.6,4.0,4.0,MetLife Stadium,"East Rutherford, NJ",94.0,11,3,4
64,2017,14,Vikings,Panthers,400951561,1,Ron Rivera,Mike Zimmer,sunny,41.0,49.0,5.0,8.0,276.2,2.2,120.4,1.2,276.2,2.2,0.2,0.8,1.8,0.0,0.4,0.0,35.6,0.0,11.4,7.0,-1.0,179.2,1.4,170.4,1.6,179.2,1.4,1.6,0.6,2.0,0.2,0.8,0.0,45.6,0.0,29.8,6.8,7.0,6.0,Bank of America Stadium,"Charlotte, NC",100.0,12,10,6
65,2017,3,Giants,Eagles,400951616,1,Doug Pederson,Ben McAdoo,sunny,89.0,48.0,6.0,-2.0,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,5.0,7.0,Lincoln Financial Field,"Philadelphia, PA",100.0,9,24,6
66,2017,12,Jaguars,Cardinals,400951622,1,Bruce Arians,Doug Marrone,,,,,4.0,251.4,1.0,156.0,0.8,251.4,1.0,2.2,1.0,4.0,0.2,0.6,0.0,16.0,0.0,31.2,7.6,-2.0,240.4,1.8,86.8,0.6,240.4,1.8,1.4,0.4,2.8,0.0,1.0,0.0,31.6,0.0,18.6,4.6,7.0,7.0,State Farm Stadium,"Glendale, AZ",98.0,11,26,6
67,2017,4,Rams,Cowboys,400951716,0,Jason Garrett,Sean McVay,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,9.0,5.0,AT&T Stadium,"Arlington, TX",92.0,10,1,6
68,2017,11,Ravens,Packers,400951703,0,Mike McCarthy,John Harbaugh,sunny,28.0,63.0,14.0,-1.0,197.2,1.0,115.8,0.4,197.2,1.0,1.4,0.6,2.6,0.6,0.8,0.4,70.4,0.2,36.4,10.0,1.0,188.0,1.0,130.2,1.2,188.0,1.0,1.0,0.8,1.6,0.2,0.8,0.2,65.2,0.0,10.0,6.0,14.0,7.0,Lambeau Field,"Green Bay, WI",96.0,11,19,6
69,2017,11,Jaguars,Browns,400951769,0,Hue Jackson,Doug Marrone,,38.0,68.0,16.0,3.0,239.6,0.8,174.4,1.2,239.6,0.8,1.2,0.4,3.4,0.4,1.2,0.4,18.8,0.0,23.6,7.4,-9.0,214.4,0.8,131.2,0.8,214.4,0.8,1.2,0.2,2.2,0.2,0.8,0.2,34.0,0.0,21.2,5.2,7.0,7.0,FirstEnergy Stadium,"Cleveland, OH",85.0,11,19,6
70,2017,11,Lions,Bears,400951701,0,John Fox,Jim Caldwell,cloudy,33.0,60.0,16.0,2.0,314.8,2.0,71.0,0.6,314.8,2.0,1.6,0.6,2.0,0.4,0.8,0.2,19.6,0.0,39.6,9.8,-2.0,173.6,1.0,125.2,0.2,173.6,1.0,1.2,0.8,3.4,0.6,0.8,0.4,67.2,0.0,17.4,6.2,7.0,7.0,Soldier Field,"Chicago, IL",99.0,11,19,6
71,2017,11,Titans,Steelers,400951698,1,Mike Tomlin,Mike Mularkey,cloudy,4.0,67.0,17.0,4.0,226.4,1.0,113.6,1.0,226.4,1.0,0.8,0.8,1.4,0.0,1.2,0.0,32.0,0.0,17.6,9.0,4.0,277.0,1.2,115.8,0.4,277.0,1.2,0.6,0.2,2.8,0.0,0.8,0.0,16.8,0.0,2.8,9.0,4.0,4.0,Acrisure Stadium,"Pittsburgh, PA",89.0,11,17,4
72,2017,10,Dolphins,Panthers,400951693,1,Ron Rivera,Adam Gase,,49.0,66.0,6.0,-2.0,211.2,2.0,84.4,0.0,211.2,2.0,0.8,0.8,2.4,0.2,0.6,0.0,39.4,0.0,19.6,4.6,2.0,219.2,1.0,103.4,0.8,219.2,1.0,1.4,0.6,3.6,0.0,0.6,0.0,41.6,0.0,17.8,7.2,8.0,8.0,Bank of America Stadium,"Charlotte, NC",99.0,11,14,1
73,2017,10,Patriots,Broncos,400951690,0,Vance Joseph,Bill Belichick,cloudy,48.0,40.0,5.0,4.0,289.8,1.6,114.0,0.4,289.8,1.6,0.6,0.2,1.8,0.0,0.8,0.0,37.8,0.0,19.2,11.0,-4.0,237.2,0.8,94.0,0.2,237.2,0.8,2.2,0.4,2.4,0.2,0.4,0.0,71.0,0.0,32.6,6.4,14.0,7.0,Empower Field at Mile High,"Denver, CO",100.0,11,13,0
74,2017,5,Patriots,Buccaneers,400951552,0,Dirk Koetter,Bill Belichick,,76.0,94.0,9.0,-1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,4.0,4.0,Raymond James Stadium,"Tampa, FL",98.0,10,6,4
75,2017,5,Bills,Bengals,400951554,1,Marvin Lewis,Sean McDermott,rain,63.0,90.0,10.0,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,7.0,7.0,Paycor Stadium,"Cincinnati, OH",80.0,10,8,6
76,2017,5,Jets,Browns,400951556,0,Hue Jackson,Todd Bowles,cloudy,67.0,71.0,8.0,2.0,,,,,,,,,,,,,,,,,-4.0,,,,,,,,,,,,,,,,,7.0,7.0,FirstEnergy Stadium,"Cleveland, OH",92.0,10,8,6
77,2017,5,Panthers,Lions,400951558,0,Jim Caldwell,Ron Rivera,indoor,68.0,70.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,7.0,7.0,Ford Field,"Detroit, MI",100.0,10,8,6
78,2017,5,49ers,Colts,400951562,1,Chuck Pagano,Kyle Shanahan,cloudy,68.0,60.0,12.0,-4.0,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,6.0,6.0,Lucas Oil Stadium,"Indianapolis, IN",100.0,10,8,6
79,2017,5,Titans,Dolphins,400951646,1,Adam Gase,Mike Mularkey,cloudy,89.0,67.0,9.0,-1.0,,,,,,,,,,,,,,,,,-2.0,,,,,,,,,,,,,,,,,7.0,7.0,Hard Rock Stadium,"Miami Gardens, FL",100.0,10,8,6
80,2017,5,Chargers,Giants,400951650,0,Ben McAdoo,Anthony Lynn,cloudy,76.0,90.0,7.0,-3.0,,,,,,,,,,,,,,,,,-4.0,,,,,,,,,,,,,,,,,6.0,6.0,MetLife Stadium,"East Rutherford, NJ",94.0,10,8,6
81,2017,5,Cardinals,Eagles,400951651,1,Doug Pederson,Bruce Arians,rain,77.0,91.0,10.0,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,6.0,6.0,Lincoln Financial Field,"Philadelphia, PA",100.0,10,8,6
82,2017,5,Jaguars,Steelers,400951655,0,Mike Tomlin,Doug Marrone,cloudy,73.0,80.0,9.0,-1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,7.0,7.0,Acrisure Stadium,"Pittsburgh, PA",97.0,10,8,6
83,2017,5,Ravens,Raiders,400951659,0,Jack Del Rio,John Harbaugh,sunny,72.0,42.0,8.0,-2.0,,,,,,,,,,,,,,,,,-2.0,,,,,,,,,,,,,,,,,7.0,6.0,Oakland Coliseum,"Oakland, CA",98.0,10,8,6
84,2017,5,Seahawks,Rams,400951657,0,Sean McVay,Pete Carroll,sunny,78.0,50.0,0.0,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,6.0,7.0,Los Angeles Memorial Coliseum,"Los Angeles, CA",78.0,10,8,6
85,2017,10,Giants,49ers,400951688,1,Kyle Shanahan,Ben McAdoo,sunny,68.0,46.0,5.0,-2.0,199.0,1.6,109.6,0.4,199.0,1.6,1.4,0.4,1.2,0.2,0.6,0.2,38.6,0.0,11.6,4.8,-9.0,265.6,0.8,82.2,0.8,265.6,0.8,1.4,0.4,1.6,0.0,0.8,0.0,36.2,0.0,13.6,5.8,7.0,7.0,Levi's Stadium,"Santa Clara, CA",100.0,11,12,6
86,2017,5,Packers,Cowboys,400951661,0,Jason Garrett,Mike McCarthy,,,,,2.0,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,9.0,7.0,AT&T Stadium,"Arlington, TX",93.0,10,8,6
87,2017,5,Chiefs,Texans,400951664,0,Bill O'Brien,Andy Reid,cloudy,89.0,59.0,9.0,4.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,6.0,7.0,NRG Stadium,"Houston, TX",100.0,10,9,0
88,2017,5,Vikings,Bears,400951691,0,John Fox,Mike Zimmer,cloudy,7.0,69.0,10.0,-1.0,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,8.0,11.0,Soldier Field,"Chicago, IL",100.0,10,10,1
89,2017,10,Cowboys,Falcons,400951686,1,Dan Quinn,Jason Garrett,,,,,3.0,226.2,2.2,183.4,1.8,226.2,2.2,1.0,1.2,3.2,0.2,0.4,0.2,21.8,0.0,3.8,7.2,-1.0,258.0,1.4,112.0,0.4,258.0,1.4,1.8,0.6,1.8,0.0,0.2,0.0,48.6,0.0,7.4,5.8,7.0,7.0,Mercedes-Benz Stadium,"Atlanta, GA",98.0,11,12,6
90,2017,10,Texans,Rams,400951663,1,Sean McVay,Bill O'Brien,cloudy,68.0,63.0,,-2.0,278.0,3.4,135.2,0.6,278.0,3.4,0.8,0.4,2.4,0.6,1.6,0.4,41.4,0.0,28.2,6.4,3.0,242.6,1.6,153.8,1.0,242.6,1.6,1.6,0.6,3.0,0.0,1.4,0.0,63.4,0.2,24.4,13.2,7.0,7.0,Los Angeles Memorial Coliseum,"Los Angeles, CA",77.0,11,12,6
91,2017,10,Chargers,Jaguars,400951648,1,Doug Marrone,Anthony Lynn,,76.0,75.0,5.0,-1.0,253.6,1.8,99.8,0.6,253.6,1.8,1.4,0.6,3.0,0.0,0.8,0.0,25.8,0.0,24.8,4.8,2.0,213.0,0.8,182.4,1.0,213.0,0.8,1.2,0.4,4.4,0.6,1.2,0.4,12.6,0.0,17.6,7.8,14.0,7.0,TIAA Bank Field,"Jacksonville, FL",90.0,11,12,6
92,2017,10,Vikings,Washington,400951658,0,Jay Gruden,Mike Zimmer,cloudy,44.0,44.0,4.0,4.0,222.0,0.8,123.0,1.0,222.0,0.8,1.4,0.6,3.6,0.0,0.8,0.0,39.0,0.0,30.0,10.2,,,,,,,,,,,,,,,,,,14.0,,FedExField,"Landover, MD",100.0,11,12,6
93,2017,10,Jets,Buccaneers,400951653,1,Dirk Koetter,Todd Bowles,cloudy,79.0,69.0,16.0,1.0,230.8,2.0,87.4,0.8,230.8,2.0,1.4,1.4,2.4,0.0,1.0,0.0,43.6,0.0,11.4,6.4,-5.0,282.8,1.6,80.2,0.4,282.8,1.6,2.0,1.0,1.4,0.2,0.6,0.0,5.8,0.0,12.4,3.8,9.0,7.0,Raymond James Stadium,"Tampa, FL",88.0,11,12,6
94,2017,10,Steelers,Colts,400951565,0,Chuck Pagano,Mike Tomlin,cloudy,42.0,70.0,5.0,3.0,273.0,1.0,132.8,0.8,273.0,1.0,0.6,0.4,3.0,0.0,1.0,0.0,15.4,0.0,4.4,9.4,1.0,253.4,1.0,109.4,0.4,253.4,1.0,1.4,1.0,1.8,0.2,0.2,0.2,60.6,0.0,8.6,8.6,13.0,7.0,Lucas Oil Stadium,"Indianapolis, IN",100.0,11,12,6
95,2017,10,Bengals,Titans,400951656,1,Mike Mularkey,Marvin Lewis,cloudy,53.0,88.0,4.0,-1.0,226.6,1.8,61.8,0.4,226.6,1.8,2.0,0.2,2.4,0.2,0.6,0.2,59.6,0.0,25.0,4.8,3.0,197.0,0.8,94.8,1.0,197.0,0.8,0.8,0.4,1.6,0.0,1.4,0.0,32.0,0.0,14.8,8.2,7.0,7.0,Nissan Stadium,"Nashville, TN",98.0,11,12,6
96,2017,10,Browns,Lions,400951563,1,Jim Caldwell,Hue Jackson,indoor,68.0,70.0,,-8.0,203.6,0.6,100.0,0.6,203.6,0.6,1.2,0.4,2.0,0.2,0.6,0.2,50.2,0.0,19.8,4.2,1.0,306.8,1.4,69.6,0.6,306.8,1.4,1.8,1.0,1.6,0.2,0.6,0.2,19.6,0.0,28.4,9.4,14.0,5.0,Ford Field,"Detroit, MI",100.0,11,12,6
97,2017,11,Buccaneers,Dolphins,400981391,0,Adam Gase,Dirk Koetter,sunny,81.0,51.0,9.0,1.0,253.4,1.6,80.2,0.2,253.4,1.6,1.8,1.0,2.0,0.2,0.6,0.0,2.6,0.0,16.2,5.2,-3.0,235.4,2.2,84.4,0.2,235.4,2.2,0.6,0.4,1.2,0.0,0.6,0.0,48.0,0.0,10.2,4.4,7.0,5.0,Hard Rock Stadium,"Miami Gardens, FL",100.0,11,19,6
98,2017,10,Seahawks,Cardinals,400951553,0,Bruce Arians,Pete Carroll,,79.0,32.0,0.0,-1.0,315.2,2.4,108.2,0.4,315.2,2.4,0.6,1.0,3.4,0.6,1.2,0.4,27.8,0.0,20.0,7.0,1.0,264.0,1.4,86.8,0.4,264.0,1.4,1.2,0.2,2.4,0.0,1.2,0.0,34.2,0.0,8.8,5.8,4.0,4.0,State Farm Stadium,"Glendale, AZ",99.0,11,10,4
99,2017,11,Rams,Vikings,400951775,1,Mike Zimmer,Sean McVay,indoor,,,,4.0,263.8,1.8,141.0,1.0,263.8,1.8,1.4,0.8,3.2,0.0,1.6,0.0,48.6,0.2,26.8,11.6,5.0,239.0,1.6,126.0,1.0,239.0,1.6,0.8,0.6,2.8,0.0,1.0,0.0,34.2,0.0,28.6,11.6,6.0,7.0,U.S. Bank Stadium,"Minneapolis, MN",100.0,11,19,6
100,2017,11,Washington,Saints,400951780,1,Sean Payton,Jay Gruden,sunny,57.0,44.0,12.0,,,,,,,,,,,,,,,,,,7.0,252.6,1.0,180.8,2.6,252.6,1.0,2.0,0.6,2.8,0.6,1.2,0.4,31.2,0.0,9.8,8.6,,7.0,Caesars Superdome,"New Orleans, LA",100.0,11,19,6
101,2017,4,Lions,Vikings,400951724,0,Mike Zimmer,Jim Caldwell,indoor,,,,-1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,7.0,7.0,U.S. Bank Stadium,"Minneapolis, MN",100.0,10,1,6
102,2017,4,Panthers,Patriots,400951727,0,Bill Belichick,Ron Rivera,sunny,61.0,43.0,6.0,-1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,7.0,7.0,Gillette Stadium,"Foxboro, MA",100.0,10,1,6
103,2017,12,Broncos,Raiders,400951629,1,Jack Del Rio,Vance Joseph,cloudy,61.0,95.0,13.0,-6.0,217.6,0.8,102.2,0.4,217.6,0.8,1.6,0.4,1.8,0.2,0.2,0.0,80.4,0.0,23.0,6.6,-1.0,287.6,1.4,88.8,1.0,287.6,1.4,2.2,0.4,0.8,0.0,0.0,0.0,46.4,0.0,10.0,4.4,7.0,7.0,Oakland Coliseum,"Oakland, CA",98.0,11,26,6
104,2017,12,Seahawks,49ers,400951618,0,Kyle Shanahan,Pete Carroll,cloudy,66.0,68.0,12.0,-1.0,315.0,2.6,99.2,0.2,315.0,2.6,1.0,0.8,3.0,0.2,0.6,0.2,72.8,0.0,21.6,7.2,1.0,252.6,0.8,106.2,1.2,252.6,0.8,1.2,0.6,1.4,0.0,0.6,0.0,29.0,0.0,18.2,5.0,5.0,13.0,Levi's Stadium,"Santa Clara, CA",100.0,11,26,6
105,2017,12,Bears,Eagles,400951610,1,Doug Pederson,John Fox,sunny,49.0,42.0,17.0,-3.0,176.2,0.8,146.6,0.6,176.2,0.8,1.2,1.0,3.2,0.6,0.8,0.4,79.8,0.0,14.8,7.2,8.0,220.6,3.0,150.4,1.2,220.6,3.0,1.0,0.2,3.4,0.4,2.2,0.2,15.4,0.0,11.6,7.0,7.0,6.0,Lincoln Financial Field,"Philadelphia, PA",100.0,11,26,6
106,2017,12,Panthers,Jets,400951606,0,Todd Bowles,Ron Rivera,sunny,47.0,42.0,23.0,3.0,199.0,1.2,156.6,1.2,199.0,1.2,1.2,0.4,2.4,0.0,0.8,0.0,49.0,0.0,17.2,7.2,-1.0,244.4,1.8,91.8,0.8,244.4,1.8,1.6,1.2,2.4,0.0,0.8,0.0,49.6,0.0,7.8,6.2,12.0,14.0,MetLife Stadium,"East Rutherford, NJ",94.0,11,26,6
107,2017,12,Dolphins,Patriots,400951600,1,Bill Belichick,Adam Gase,cloudy,47.0,37.0,17.0,-4.0,278.2,2.2,73.4,0.2,278.2,2.2,1.4,0.4,1.0,0.0,0.4,0.0,56.2,0.0,12.6,4.4,6.0,296.4,2.2,113.0,0.4,296.4,2.2,0.6,0.4,1.2,0.0,1.0,0.0,51.6,0.2,9.0,11.2,7.0,6.0,Gillette Stadium,"Foxboro, MA",100.0,11,26,6
108,2017,12,Bills,Chiefs,400951595,0,Andy Reid,Sean McDermott,cloudy,62.0,36.0,9.0,-3.0,215.4,1.2,128.8,1.4,215.4,1.2,1.6,1.0,0.6,0.2,0.6,0.0,56.0,0.0,7.6,7.0,-2.0,256.6,1.4,80.6,0.0,256.6,1.4,0.8,0.4,1.0,0.2,1.0,0.0,61.2,0.0,13.8,10.0,6.0,7.0,GEHA Field at Arrowhead Stadium,"Kansas City, MO",100.0,11,26,6
109,2017,4,Jaguars,Jets,400951730,1,Todd Bowles,Doug Marrone,sunny,64.0,44.0,5.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,7.0,7.0,MetLife Stadium,"East Rutherford, NJ",94.0,10,1,6
110,2017,4,Steelers,Ravens,400951708,0,John Harbaugh,Mike Tomlin,sunny,64.0,52.0,6.0,-1.0,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,7.0,7.0,M&T Bank Stadium,"Baltimore, MD",100.0,10,1,6
111,2017,4,Titans,Texans,400951720,1,Bill O'Brien,Mike Mularkey,sunny,87.0,53.0,3.0,2.0,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,6.0,7.0,NRG Stadium,"Houston, TX",100.0,10,1,6
112,2017,12,Titans,Colts,400951591,0,Chuck Pagano,Mike Mularkey,sunny,47.0,51.0,10.0,-1.0,259.4,1.0,110.2,1.2,259.4,1.0,0.4,0.6,1.8,0.0,1.0,0.0,44.8,0.0,16.8,9.2,-1.0,235.0,1.4,91.8,0.0,235.0,1.4,0.8,1.0,1.6,0.2,0.4,0.2,60.6,0.0,12.2,6.8,9.0,14.0,Lucas Oil Stadium,"Indianapolis, IN",99.0,11,26,6
113,2017,12,Browns,Bengals,400951588,1,Marvin Lewis,Hue Jackson,cloudy,46.0,52.0,3.0,-10.0,194.0,0.6,113.2,0.8,194.0,0.6,2.0,0.4,2.0,0.2,0.6,0.2,51.8,0.0,17.4,5.0,1.0,187.6,1.8,52.0,0.4,187.6,1.8,1.8,0.4,2.2,0.2,0.6,0.2,48.0,0.0,19.6,2.6,7.0,6.0,Paycor Stadium,"Cincinnati, OH",79.0,11,26,6
114,2017,12,Buccaneers,Falcons,400951586,1,Dan Quinn,Dirk Koetter,,,,,2.0,238.2,1.4,76.8,0.0,238.2,1.4,1.8,1.2,1.8,0.0,1.0,0.0,13.2,0.0,15.6,7.4,2.0,242.0,1.8,106.8,0.4,242.0,1.8,1.4,1.2,3.4,0.2,0.2,0.0,53.6,0.0,5.2,7.6,7.0,5.0,Mercedes-Benz Stadium,"Atlanta, GA",95.0,11,26,6
115,2017,12,Saints,Rams,400951614,1,Sean McVay,Sean Payton,sunny,72.0,56.0,1.0,8.0,292.4,1.0,174.2,2.4,292.4,1.0,1.6,0.2,2.2,0.0,0.6,0.0,42.0,0.0,16.2,9.4,-1.0,251.2,1.8,130.0,1.0,251.2,1.8,0.8,0.8,2.6,0.0,1.2,0.0,50.2,0.2,29.2,11.0,7.0,7.0,Los Angeles Memorial Coliseum,"Los Angeles, CA",80.0,11,26,6
116,2017,12,Giants,Washington,400951577,1,Jay Gruden,Ben McAdoo,,33.0,67.0,0.0,1.0,192.0,1.2,106.2,0.2,192.0,1.2,1.2,0.6,1.2,0.2,1.2,0.2,19.8,0.0,5.6,6.0,,,,,,,,,,,,,,,,,,4.0,,FedExField,"Landover, MD",100.0,11,24,4
