,season,week,awayteam,hometeam,awayscore,homescore,idgame,score_abs,winner_home,winner_away,winner_team,concat,home_coach,away_coach,location,weather_type,temperature,humidity,wind
819,2020,14,Patriots,Rams,3,24,401220349,21,1,0,Rams,2020_14_Rams_Patriots,Sean McVay,Bill Belichick,Home,cloudy,6,61,7
820,2020,2,Washington,Cardinals,15,30,401220340,15,1,0,Cardinals,2020_02_Cardinals_Washington,Kliff Kingsbury,Ron Rivera,Home,cloudy,68,70,5
821,2020,3,Washington,Browns,20,34,401220168,14,1,0,Browns,2020_03_Browns_Washington,Kevin Stefanski,Ron Rivera,Home,sunny,73,64,18
822,2020,16,49ers,Cardinals,20,12,401220337,-8,0,1,49ers,2020_16_Cardinals_49ers,Kliff Kingsbury,Kyle Shanahan,Home,cloudy,69,14,4
823,2020,14,Cowboys,Bengals,30,7,401220159,-23,0,1,Cowboys,2020_14_Bengals_Cowboys,Zac Taylor,Mike McCarthy,Home,cloudy,44,73,5
824,2020,6,Jets,Dolphins,0,24,401220124,24,1,0,Dolphins,2020_06_Dolphins_Jets,Brian Flores,Adam Gase,Home,cloudy,85,66,15
825,2020,6,Lions,Jaguars,34,16,401220200,-18,0,1,Lions,2020_06_Jaguars_Lions,Doug Marrone,Matt Patricia,Home,cloudy,78,78,10
826,2020,15,49ers,Cowboys,33,41,401220246,8,1,0,Cowboys,2020_15_Cowboys_49ers,Mike McCarthy,Kyle Shanahan,Home,cloudy,57,47,6
827,2020,15,Lions,Titans,25,46,401220208,21,1,0,Titans,2020_15_Titans_Lions,Mike Vrabel,Darrell Bevell,Home,cloudy,46,86,5
828,2020,15,Texans,Colts,20,27,401220186,7,1,0,Colts,2020_15_Colts_Texans,Frank Reich,Romeo Crennel,Home,cloudy,37,79,5
829,2020,15,Patriots,Dolphins,12,22,401220123,10,1,0,Dolphins,2020_15_Dolphins_Patriots,Brian Flores,Bill Belichick,Home,cloudy,79,65,9
830,2020,6,Bears,Panthers,23,16,401220317,-7,0,1,Bears,2020_06_Panthers_Bears,Matt Rhule,Matt Nagy,Home,sunny,63,44,6
831,2020,15,Bears,Vikings,33,27,401220298,-6,0,1,Bears,2020_15_Vikings_Bears,Mike Zimmer,Matt Nagy,Home,indoor,34,70,8
832,2020,15,Seahawks,Washington,20,15,401220270,-5,0,1,Seahawks,2020_15_Washington_Seahawks,Ron Rivera,Pete Carroll,Home,cloudy,43,69,8
833,2020,15,Jaguars,Ravens,14,40,401220149,26,1,0,Ravens,2020_15_Ravens_Jaguars,John Harbaugh,Doug Marrone,Home,cloudy,39,78,3
834,2020,6,Browns,Steelers,7,38,401220172,31,1,0,Steelers,2020_06_Steelers_Browns,Mike Tomlin,Kevin Stefanski,Home,sunny,61,43,9
835,2020,6,Ravens,Eagles,30,28,401220263,-2,0,1,Ravens,2020_06_Eagles_Ravens,Doug Pederson,John Harbaugh,Home,sunny,61,52,7
836,2020,6,Washington,Giants,19,20,401220252,1,1,0,Giants,2020_06_Giants_Washington,Joe Judge,Ron Rivera,Home,cloudy,62,48,5
837,2020,1,Titans,Broncos,16,14,401220217,-2,0,1,Titans,2020_01_Broncos_Titans,Vic Fangio,Mike Vrabel,Home,cloudy,79,14,10
838,2020,15,Jets,Rams,23,20,401220350,-3,0,1,Jets,2020_15_Rams_Jets,Sean McVay,Adam Gase,Home,cloudy,77,15,1
839,2020,15,Eagles,Cardinals,26,33,401220339,7,1,0,Cardinals,2020_15_Cardinals_Eagles,Kliff Kingsbury,Doug Pederson,Home,sunny,66,21,2
840,2020,15,Chiefs,Saints,32,29,401220325,-3,0,1,Chiefs,2020_15_Saints_Chiefs,Sean Payton,Andy Reid,Home,fair,6,76,5
841,2020,1,Chargers,Bengals,16,13,401220161,-3,0,1,Chargers,2020_01_Bengals_Chargers,Zac Taylor,Anthony Lynn,Home,cloudy,83,56,6
842,2020,1,Buccaneers,Saints,23,34,401220369,11,1,0,Saints,2020_01_Saints_Buccaneers,Sean Payton,Bruce Arians,Home,cloudy,86,70,14
843,2020,1,Cardinals,49ers,24,20,401220352,-4,0,1,Cardinals,2020_01_49ers_Cardinals,Kyle Shanahan,Kliff Kingsbury,Home,cloudy,66,68,6
844,2020,6,Texans,Titans,36,42,401220202,6,1,0,Titans,2020_06_Titans_Texans,Mike Vrabel,Romeo Crennel,Home,cloudy,61,58,10
845,2020,15,Steelers,Bengals,17,27,401220156,10,1,0,Bengals,2020_15_Bengals_Steelers,Zac Taylor,Mike Tomlin,Home,cloudy,43,63,10
846,2020,15,Browns,Giants,20,6,401220255,-14,0,1,Browns,2020_15_Giants_Browns,Joe Judge,Kevin Stefanski,Home,cloudy,36,82,0
847,2020,15,Buccaneers,Falcons,31,27,401220308,-4,0,1,Buccaneers,2020_15_Falcons_Buccaneers,Raheem Morris,Bruce Arians,Home,indoor,72,66,3
848,2020,6,Bengals,Colts,27,31,401220190,4,1,0,Colts,2020_06_Colts_Bengals,Frank Reich,Zac Taylor,Home,cloudy,57,58,16
849,2020,1,Cowboys,Rams,17,20,401220347,3,1,0,Rams,2020_01_Rams_Cowboys,Sean McVay,Mike McCarthy,Home,cloudy,72,64,7
850,2020,1,Steelers,Giants,26,16,401220256,-10,0,1,Steelers,2020_01_Giants_Steelers,Joe Judge,Mike Tomlin,Home,cloudy,71,44,5
851,2020,1,Browns,Ravens,6,38,401220147,32,1,0,Ravens,2020_01_Ravens_Browns,John Harbaugh,Kevin Stefanski,Home,cloudy,76,72,5
852,2020,1,Colts,Jaguars,20,27,401220195,7,1,0,Jaguars,2020_01_Jaguars_Colts,Doug Marrone,Frank Reich,Home,cloudy,8,85,3
853,2020,1,Raiders,Panthers,34,30,401220370,-4,0,1,Raiders,2020_01_Panthers_Raiders,Matt Rhule,Jon Gruden,Home,sunny,81,59,5
854,2020,6,Broncos,Patriots,18,12,401220133,-6,0,1,Broncos,2020_06_Patriots_Broncos,Bill Belichick,Vic Fangio,Home,sunny,58,45,7
855,2020,6,Falcons,Vikings,40,23,401220301,-17,0,1,Falcons,2020_06_Vikings_Falcons,Mike Zimmer,Raheem Morris,Home,indoor,32,56,11
856,2020,14,Texans,Bears,7,36,401220279,29,1,0,Bears,2020_14_Bears_Texans,Matt Nagy,Romeo Crennel,Home,cloudy,34,70,1
857,2020,15,Panthers,Packers,16,24,401220294,8,1,0,Packers,2020_15_Packers_Panthers,Matt LaFleur,Matt Rhule,Home,cloudy,33,85,5
858,2020,15,Chargers,Raiders,30,27,401220228,-3,0,1,Chargers,2020_15_Raiders_Chargers,Jon Gruden,Anthony Lynn,Home,cloudy,68,57,5
859,2020,14,Chiefs,Dolphins,33,27,401220125,-6,0,1,Chiefs,2020_14_Dolphins_Chiefs,Brian Flores,Andy Reid,Home,sunny,81,56,8
860,2020,16,Dolphins,Raiders,26,25,401220230,-1,0,1,Dolphins,2020_16_Raiders_Dolphins,Jon Gruden,Brian Flores,Home,cloudy,52,14,2
861,2020,3,Panthers,Chargers,21,16,401220240,-5,0,1,Panthers,2020_03_Chargers_Panthers,Anthony Lynn,Matt Rhule,Home,cloudy,77,60,5
862,2020,16,Buccaneers,Lions,47,7,401220286,-40,0,1,Buccaneers,2020_16_Lions_Buccaneers,Darrell Bevell,Bruce Arians,Home,indoor,68,78,5
863,2020,3,Rams,Bills,32,35,401220119,3,1,0,Bills,2020_03_Bills_Rams,Sean McDermott,Sean McVay,Home,sunny,79,52,16
864,2020,3,Bears,Falcons,30,26,401220309,-4,0,1,Bears,2020_03_Falcons_Bears,Dan Quinn,Matt Nagy,Home,cloudy,79,68,4
865,2020,2,Lions,Packers,21,42,401220291,21,1,0,Packers,2020_02_Packers_Lions,Matt LaFleur,Matt Patricia,Home,sunny,66,41,12
866,2020,14,Cardinals,Giants,26,7,401220253,-19,0,1,Cardinals,2020_14_Giants_Cardinals,Joe Judge,Kliff Kingsbury,Home,fair,59,58,15
867,2020,14,Vikings,Buccaneers,14,26,401220332,12,1,0,Buccaneers,2020_14_Buccaneers_Vikings,Bruce Arians,Mike Zimmer,Home,cloudy,78,63,5
868,2020,14,Broncos,Panthers,32,27,401220319,-5,0,1,Broncos,2020_14_Panthers_Broncos,Matt Rhule,Vic Fangio,Home,cloudy,7,67,7
869,2020,16,Vikings,Saints,33,52,401220324,19,1,0,Saints,2020_16_Saints_Vikings,Sean Payton,Mike Zimmer,Home,fair,49,31,9
870,2020,2,Falcons,Cowboys,39,40,401220249,1,1,0,Cowboys,2020_02_Cowboys_Falcons,Mike McCarthy,Dan Quinn,Home,sunny,73,54,8
871,2020,2,Giants,Bears,13,17,401220281,4,1,0,Bears,2020_02_Bears_Giants,Matt Nagy,Joe Judge,Home,cloudy,66,41,12
872,2020,14,Titans,Jaguars,31,10,401220196,-21,0,1,Titans,2020_14_Jaguars_Titans,Doug Marrone,Mike Vrabel,Home,cloudy,69,83,2
873,2020,14,Colts,Raiders,44,27,401220233,-17,0,1,Colts,2020_14_Raiders_Colts,Jon Gruden,Frank Reich,Home,sunny,48,21,6
874,2020,14,Jets,Seahawks,3,40,401220366,37,1,0,Seahawks,2020_14_Seahawks_Jets,Pete Carroll,Adam Gase,Home,cloudy,43,90,8
875,2020,14,Packers,Lions,31,24,401220283,-7,0,1,Packers,2020_14_Lions_Packers,Darrell Bevell,Matt LaFleur,Home,indoor,68,70,5
876,2020,6,Packers,Buccaneers,10,38,401220331,28,1,0,Buccaneers,2020_06_Buccaneers_Packers,Bruce Arians,Matt LaFleur,Home,cloudy,88,48,12
877,2020,6,Rams,49ers,16,24,401220353,8,1,0,49ers,2020_06_49ers_Rams,Kyle Shanahan,Sean McVay,Home,sunny,86,22,10
878,2020,6,Chiefs,Bills,26,17,401220117,-9,0,1,Chiefs,2020_06_Bills_Chiefs,Sean McDermott,Andy Reid,Home,rain,51,92,6
879,2020,4,Ravens,Washington,31,17,401220271,-14,0,1,Ravens,2020_04_Washington_Ravens,Ron Rivera,John Harbaugh,Home,sunny,65,45,5
880,2020,6,Cardinals,Cowboys,38,10,401220245,-28,0,1,Cardinals,2020_06_Cowboys_Cardinals,Mike McCarthy,Kliff Kingsbury,Home,cloudy,64,69,5
881,2020,4,Chargers,Buccaneers,31,38,401220334,7,1,0,Buccaneers,2020_04_Buccaneers_Chargers,Bruce Arians,Anthony Lynn,Home,cloudy,75,87,6
882,2020,15,Bills,Broncos,48,19,401220213,-29,0,1,Bills,2020_15_Broncos_Bills,Vic Fangio,Sean McDermott,Home,sunny,47,22,24
883,2020,4,Seahawks,Dolphins,31,23,401220128,-8,0,1,Seahawks,2020_04_Dolphins_Seahawks,Brian Flores,Pete Carroll,Home,cloudy,86,71,13
884,2020,14,Steelers,Bills,15,26,401220121,11,1,0,Bills,2020_14_Bills_Steelers,Sean McDermott,Mike Tomlin,Home,cloudy,35,71,11
885,2020,14,Washington,49ers,23,15,401220356,-8,0,1,Washington,2020_14_49ers_Washington,Kyle Shanahan,Ron Rivera,Neutral,cloudy,68,70,5
886,2020,2,Bengals,Browns,30,35,401220163,5,1,0,Browns,2020_02_Browns_Bengals,Kevin Stefanski,Zac Taylor,Home,sunny,65,52,8
887,2020,3,Dolphins,Jaguars,31,13,401220201,-18,0,1,Dolphins,2020_03_Jaguars_Dolphins,Doug Marrone,Brian Flores,Home,cloudy,81,75,12
888,2020,14,Falcons,Chargers,17,20,401220239,3,1,0,Chargers,2020_14_Chargers_Falcons,Anthony Lynn,Raheem Morris,Home,sunny,7,19,2
889,2020,14,Saints,Eagles,21,24,401220265,3,1,0,Eagles,2020_14_Eagles_Saints,Doug Pederson,Sean Payton,Home,cloudy,57,49,10
890,2020,14,Ravens,Browns,47,42,401220162,-5,0,1,Ravens,2020_14_Browns_Ravens,Kevin Stefanski,John Harbaugh,Home,cloudy,34,51,18
891,2020,7,Bears,Rams,10,24,401220351,14,1,0,Rams,2020_07_Rams_Bears,Sean McVay,Matt Nagy,Home,cloudy,71,16,6
892,2020,16,Bills,Patriots,38,9,401220130,-29,0,1,Bills,2020_16_Patriots_Bills,Bill Belichick,Sean McDermott,Home,cloudy,41,90,4
893,2020,17,Cardinals,Rams,7,18,401220344,11,1,0,Rams,2020_17_Rams_Cardinals,Sean McVay,Kliff Kingsbury,Home,cloudy,59,63,4
894,2020,10,Bengals,Steelers,10,36,401220171,26,1,0,Steelers,2020_10_Steelers_Bengals,Mike Tomlin,Zac Taylor,Home,cloudy,52,82,21
895,2020,12,Texans,Lions,41,25,401220287,-16,0,1,Texans,2020_12_Lions_Texans,Matt Patricia,Romeo Crennel,Home,indoor,68,70,5
896,2020,11,Dolphins,Broncos,13,20,401220214,7,1,0,Broncos,2020_11_Broncos_Dolphins,Vic Fangio,Brian Flores,Home,sunny,45,19,7
897,2020,5,Rams,Washington,30,10,401220269,-20,0,1,Rams,2020_05_Washington_Rams,Ron Rivera,Sean McVay,Home,cloudy,69,82,2
898,2020,5,Eagles,Steelers,29,38,401220175,9,1,0,Steelers,2020_05_Steelers_Eagles,Mike Tomlin,Doug Pederson,Home,cloudy,7,89,4
899,2020,8,Falcons,Panthers,25,17,401220314,-8,0,1,Falcons,2020_08_Panthers_Falcons,Matt Rhule,Raheem Morris,Home,cloudy,76,76,8
900,2020,3,Chiefs,Ravens,34,20,401220153,-14,0,1,Chiefs,2020_03_Ravens_Chiefs,John Harbaugh,Andy Reid,Home,cloudy,73,84,8
901,2020,3,Packers,Saints,37,30,401220323,-7,0,1,Packers,2020_03_Saints_Packers,Sean Payton,Matt LaFleur,Home,cloudy,86,58,6
902,2020,3,Cowboys,Seahawks,31,38,401220363,7,1,0,Seahawks,2020_03_Seahawks_Cowboys,Pete Carroll,Mike McCarthy,Home,sunny,63,65,3
903,2020,11,Jets,Chargers,28,34,401220238,6,1,0,Chargers,2020_11_Chargers_Jets,Anthony Lynn,Adam Gase,Home,cloudy,69,59,6
904,2020,10,49ers,Saints,13,27,401220327,14,1,0,Saints,2020_10_Saints_49ers,Sean Payton,Kyle Shanahan,Home,cloudy,74,73,16
905,2020,4,Bills,Raiders,30,23,401220229,-7,0,1,Bills,2020_04_Raiders_Bills,Jon Gruden,Sean McDermott,Home,sunny,91,6,5
906,2020,4,Colts,Bears,19,11,401220280,-8,0,1,Colts,2020_04_Bears_Colts,Matt Nagy,Frank Reich,Home,cloudy,52,54,20
907,2020,9,Giants,Washington,23,20,401220267,-3,0,1,Giants,2020_09_Washington_Giants,Ron Rivera,Joe Judge,Home,sunny,75,49,1
908,2020,12,Washington,Cowboys,41,16,401220244,-25,0,1,Washington,2020_12_Cowboys_Washington,Mike McCarthy,Ron Rivera,Home,sunny,73,53,5
909,2020,12,Raiders,Falcons,6,43,401220312,37,1,0,Falcons,2020_12_Falcons_Raiders,Raheem Morris,Jon Gruden,Home,cloudy,54,87,8
910,2020,12,Chargers,Bills,17,27,401220118,10,1,0,Bills,2020_12_Bills_Chargers,Sean McDermott,Anthony Lynn,Home,sunny,48,52,7
911,2020,10,Seahawks,Rams,16,23,401220346,7,1,0,Rams,2020_10_Rams_Seahawks,Sean McVay,Pete Carroll,Home,sunny,78,21,7
912,2020,2,Saints,Raiders,24,34,401220231,10,1,0,Raiders,2020_02_Raiders_Saints,Jon Gruden,Sean Payton,Home,sunny,99,70,5
913,2020,5,Panthers,Falcons,23,16,401220306,-7,0,1,Panthers,2020_05_Falcons_Panthers,Dan Quinn,Matt Rhule,Home,indoor,72,70,5
914,2020,8,Buccaneers,Giants,25,23,401220257,-2,0,1,Buccaneers,2020_08_Giants_Buccaneers,Joe Judge,Bruce Arians,Home,fair,39,46,8
915,2020,5,Cardinals,Jets,30,10,401220143,-20,0,1,Cardinals,2020_05_Jets_Cardinals,Adam Gase,Kliff Kingsbury,Home,cloudy,64,57,8
916,2020,2,Patriots,Seahawks,30,35,401220365,5,1,0,Seahawks,2020_02_Seahawks_Patriots,Pete Carroll,Bill Belichick,Home,cloudy,7,57,5
917,2020,2,Ravens,Texans,33,16,401220181,-17,0,1,Ravens,2020_02_Texans_Ravens,Bill O'Brien,John Harbaugh,Home,rain,7,95,15
918,2020,10,Bills,Cardinals,30,32,401220341,2,1,0,Cardinals,2020_10_Cardinals_Bills,Kliff Kingsbury,Sean McDermott,Home,sunny,78,11,3
919,2020,10,Chargers,Dolphins,21,29,401220126,8,1,0,Dolphins,2020_10_Dolphins_Chargers,Brian Flores,Anthony Lynn,Home,cloudy,83,73,7
920,2020,11,Cardinals,Seahawks,21,28,401220360,7,1,0,Seahawks,2020_11_Seahawks_Cardinals,Pete Carroll,Kliff Kingsbury,Home,cloudy,48,74,11
921,2020,10,Ravens,Patriots,17,23,401220137,6,1,0,Patriots,2020_10_Patriots_Ravens,Bill Belichick,John Harbaugh,Home,rain,52,81,13
922,2020,11,Patriots,Texans,20,27,401220185,7,1,0,Texans,2020_11_Texans_Patriots,Romeo Crennel,Bill Belichick,Home,cloudy,79,70,4
923,2020,9,Lions,Vikings,20,34,401220299,14,1,0,Vikings,2020_09_Vikings_Lions,Mike Zimmer,Matt Patricia,Home,indoor,68,70,5
924,2020,10,Vikings,Bears,19,13,401220276,-6,0,1,Vikings,2020_10_Bears_Vikings,Matt Nagy,Mike Zimmer,Home,cloudy,44,59,11
925,2020,5,Dolphins,49ers,43,17,401220358,-26,0,1,Dolphins,2020_05_49ers_Dolphins,Kyle Shanahan,Brian Flores,Home,sunny,73,41,6
926,2020,5,Giants,Cowboys,34,37,401220242,3,1,0,Cowboys,2020_05_Cowboys_Giants,Mike McCarthy,Joe Judge,Home,cloudy,95,31,11
927,2020,5,Jaguars,Texans,14,30,401220179,16,1,0,Texans,2020_05_Texans_Jaguars,Romeo Crennel,Doug Marrone,Home,cloudy,86,84,6
928,2020,5,Vikings,Seahawks,26,27,401220367,1,1,0,Seahawks,2020_05_Seahawks_Vikings,Pete Carroll,Mike Zimmer,Home,rain,54,90,10
929,2020,5,Chargers,Saints,27,30,401220326,3,1,0,Saints,2020_05_Saints_Chargers,Sean Payton,Anthony Lynn,Home,sunny,88,51,7
930,2020,5,Bills,Titans,16,42,401220209,26,1,0,Titans,2020_05_Titans_Bills,Mike Vrabel,Sean McDermott,Home,sunny,73,32,3
931,2020,11,Lions,Panthers,0,20,401220318,20,1,0,Panthers,2020_11_Panthers_Lions,Matt Rhule,Matt Patricia,Home,cloudy,65,67,7
932,2020,9,Bears,Titans,17,24,401220207,7,1,0,Titans,2020_09_Titans_Bears,Mike Vrabel,Matt Nagy,Home,sunny,77,55,14
933,2020,4,Patriots,Chiefs,10,26,401220221,16,1,0,Chiefs,2020_04_Chiefs_Patriots,Andy Reid,Bill Belichick,Home,cloudy,73,39,14
934,2020,4,Falcons,Packers,16,30,401220293,14,1,0,Packers,2020_04_Packers_Falcons,Matt LaFleur,Dan Quinn,Home,cloudy,53,46,9
935,2020,4,Eagles,49ers,25,20,401220355,-5,0,1,Eagles,2020_04_49ers_Eagles,Kyle Shanahan,Doug Pederson,Home,sunny,84,30,12
936,2020,8,Raiders,Browns,16,6,401220169,-10,0,1,Raiders,2020_08_Browns_Raiders,Kevin Stefanski,Jon Gruden,Home,cloudy,49,56,35
937,2020,9,Broncos,Falcons,27,34,401220311,7,1,0,Falcons,2020_09_Falcons_Broncos,Raheem Morris,Vic Fangio,Home,cloudy,72,71,10
938,2020,5,Raiders,Chiefs,40,32,401220219,-8,0,1,Raiders,2020_05_Chiefs_Raiders,Andy Reid,Jon Gruden,Home,sunny,8,57,16
939,2020,11,Steelers,Jaguars,27,3,401220198,-24,0,1,Steelers,2020_11_Jaguars_Steelers,Doug Marrone,Mike Tomlin,Home,cloudy,72,84,3
940,2020,8,Titans,Bengals,20,31,401220158,11,1,0,Bengals,2020_08_Bengals_Titans,Zac Taylor,Mike Vrabel,Home,sunny,48,52,24
941,2020,8,Patriots,Bills,21,24,401220115,3,1,0,Bills,2020_08_Bills_Patriots,Sean McDermott,Bill Belichick,Home,rain,41,87,17
942,2020,9,Ravens,Colts,24,10,401220189,-14,0,1,Ravens,2020_09_Colts_Ravens,Frank Reich,John Harbaugh,Home,sunny,76,50,4
943,2020,8,Steelers,Ravens,28,24,401220148,-4,0,1,Steelers,2020_08_Ravens_Steelers,John Harbaugh,Mike Tomlin,Home,cloudy,68,52,5
944,2020,8,Chargers,Broncos,30,31,401220212,1,1,0,Broncos,2020_08_Broncos_Chargers,Vic Fangio,Anthony Lynn,Home,sunny,64,23,10
945,2020,11,Titans,Ravens,30,24,401220150,-6,0,1,Titans,2020_11_Ravens_Titans,John Harbaugh,Mike Vrabel,Home,cloudy,53,67,6
946,2020,8,Saints,Bears,26,23,401220277,-3,0,1,Saints,2020_08_Bears_Saints,Matt Nagy,Sean Payton,Home,cloudy,4,41,20
947,2020,1,Texans,Chiefs,20,34,401220225,14,1,0,Chiefs,2020_01_Chiefs_Texans,Andy Reid,Bill O'Brien,Home,cloudy,56,95,7
948,2020,8,49ers,Seahawks,27,37,401220361,10,1,0,Seahawks,2020_08_Seahawks_49ers,Pete Carroll,Kyle Shanahan,Home,sunny,55,58,4
949,2020,8,Cowboys,Eagles,9,23,401220258,14,1,0,Eagles,2020_08_Eagles_Cowboys,Doug Pederson,Mike McCarthy,Home,cloudy,49,66,17
950,2020,17,Seahawks,49ers,26,23,401220354,-3,0,1,Seahawks,2020_17_49ers_Seahawks,Kyle Shanahan,Pete Carroll,Neutral,cloudy,62,22,1
951,2020,5,Bengals,Ravens,3,27,401220146,24,1,0,Ravens,2020_05_Ravens_Bengals,John Harbaugh,Zac Taylor,Home,cloudy,69,92,3
952,2020,9,Panthers,Chiefs,31,33,401220224,2,1,0,Chiefs,2020_09_Chiefs_Panthers,Andy Reid,Matt Rhule,Home,cloudy,71,63,19
953,2020,8,Rams,Dolphins,17,28,401220127,11,1,0,Dolphins,2020_08_Dolphins_Rams,Brian Flores,Sean McVay,Home,cloudy,86,73,10
954,2020,8,Colts,Lions,41,21,401220288,-20,0,1,Colts,2020_08_Lions_Colts,Matt Patricia,Frank Reich,Home,indoor,68,70,5
955,2020,8,Vikings,Packers,28,22,401220292,-6,0,1,Vikings,2020_08_Packers_Vikings,Matt LaFleur,Mike Zimmer,Home,cloudy,34,50,23
956,2020,9,Texans,Jaguars,27,25,401220194,-2,0,1,Texans,2020_09_Jaguars_Texans,Doug Marrone,Romeo Crennel,Home,cloudy,79,71,14
957,2020,10,Jaguars,Packers,20,24,401220295,4,1,0,Packers,2020_10_Packers_Jaguars,Matt LaFleur,Doug Marrone,Home,cloudy,38,76,23
958,2020,10,Washington,Lions,27,30,401220289,3,1,0,Lions,2020_10_Lions_Washington,Matt Patricia,Ron Rivera,Home,indoor,68,70,5
959,2020,10,Texans,Browns,7,10,401220165,3,1,0,Browns,2020_10_Browns_Texans,Kevin Stefanski,Romeo Crennel,Home,rain,59,66,25
960,2020,9,Saints,Buccaneers,38,3,401220330,-35,0,1,Saints,2020_09_Buccaneers_Saints,Bruce Arians,Sean Payton,Home,cloudy,77,76,17
961,2020,10,Colts,Titans,34,17,401220203,-17,0,1,Colts,2020_10_Titans_Colts,Mike Vrabel,Frank Reich,Home,cloudy,56,46,6
962,2020,9,Patriots,Jets,30,27,401220140,-3,0,1,Patriots,2020_09_Jets_Patriots,Adam Gase,Bill Belichick,Home,cloudy,61,72,2
963,2020,4,Broncos,Jets,37,28,401220141,-9,0,1,Broncos,2020_04_Jets_Broncos,Adam Gase,Vic Fangio,Home,cloudy,64,55,6
964,2020,4,Jaguars,Bengals,25,33,401220157,8,1,0,Bengals,2020_04_Bengals_Jaguars,Zac Taylor,Doug Marrone,Home,cloudy,64,58,6
965,2020,4,Browns,Cowboys,49,38,401220247,-11,0,1,Browns,2020_04_Cowboys_Browns,Mike McCarthy,Kevin Stefanski,Home,cloudy,73,46,14
966,2020,4,Giants,Rams,9,17,401220348,8,1,0,Rams,2020_04_Rams_Giants,Sean McVay,Joe Judge,Home,sunny,86,41,3
967,2020,4,Vikings,Texans,31,23,401220184,-8,0,1,Vikings,2020_04_Texans_Vikings,Bill O'Brien,Mike Zimmer,Home,sunny,72,68,2
968,2020,11,Eagles,Browns,17,22,401220167,5,1,0,Browns,2020_11_Browns_Eagles,Kevin Stefanski,Doug Pederson,Home,rain,38,88,8
969,2020,4,Saints,Lions,35,29,401220285,-6,0,1,Saints,2020_04_Lions_Saints,Matt Patricia,Sean Payton,Home,indoor,68,70,5
970,2020,17,Vikings,Lions,37,35,401220284,-2,0,1,Vikings,2020_17_Lions_Vikings,Darrell Bevell,Mike Zimmer,Home,indoor,68,70,5
971,2020,4,Cardinals,Panthers,21,31,401220320,10,1,0,Panthers,2020_04_Panthers_Cardinals,Matt Rhule,Kliff Kingsbury,Home,sunny,68,48,8
972,2020,11,Bengals,Washington,9,20,401220272,11,1,0,Washington,2020_11_Washington_Bengals,Ron Rivera,Zac Taylor,Home,cloudy,57,63,7
973,2020,13,Saints,Falcons,21,16,401220307,-5,0,1,Saints,2020_13_Falcons_Saints,Raheem Morris,Sean Payton,Home,indoor,52,61,4
974,2020,17,Jets,Patriots,14,28,401220132,14,1,0,Patriots,2020_17_Patriots_Jets,Bill Belichick,Adam Gase,Home,cloudy,33,75,5
975,2020,17,Cowboys,Giants,19,23,401220250,4,1,0,Giants,2020_17_Giants_Cowboys,Joe Judge,Mike McCarthy,Home,cloudy,33,85,6
976,2020,17,Falcons,Buccaneers,27,44,401220328,17,1,0,Buccaneers,2020_17_Buccaneers_Falcons,Bruce Arians,Raheem Morris,Home,cloudy,65,77,4
977,2020,17,Packers,Bears,35,16,401220275,-19,0,1,Packers,2020_17_Bears_Packers,Matt Nagy,Matt LaFleur,Home,cloudy,32,85,7
978,2020,17,Raiders,Broncos,32,31,401220211,-1,0,1,Raiders,2020_17_Broncos_Raiders,Vic Fangio,Jon Gruden,Home,cloudy,53,19,10
979,2020,13,Lions,Bears,34,30,401220274,-4,0,1,Lions,2020_13_Bears_Lions,Matt Nagy,Darrell Bevell,Home,cloudy,35,80,5
980,2020,5,Buccaneers,Bears,19,20,401220278,1,1,0,Bears,2020_05_Bears_Buccaneers,Matt Nagy,Bruce Arians,Home,cloudy,57,74,7
981,2020,13,Browns,Titans,41,35,401220205,-6,0,1,Browns,2020_13_Titans_Browns,Mike Vrabel,Kevin Stefanski,Home,sunny,52,68,1
982,2020,13,Bengals,Dolphins,7,19,401220129,12,1,0,Dolphins,2020_13_Dolphins_Bengals,Brian Flores,Zac Taylor,Home,cloudy,81,64,5
983,2020,17,Jaguars,Colts,14,28,401220187,14,1,0,Colts,2020_17_Colts_Jaguars,Frank Reich,Doug Marrone,Home,cloudy,36,84,4
984,2020,17,Chargers,Chiefs,38,21,401220220,-17,0,1,Chargers,2020_17_Chiefs_Chargers,Andy Reid,Anthony Lynn,Home,cloudy,35,88,6
985,2020,11,Falcons,Saints,9,24,401220321,15,1,0,Saints,2020_11_Saints_Falcons,Sean Payton,Raheem Morris,Home,fair,75,58,9
986,2020,5,Colts,Browns,23,32,401220166,9,1,0,Browns,2020_05_Browns_Colts,Kevin Stefanski,Frank Reich,Home,sunny,64,67,16
987,2020,17,Steelers,Browns,22,24,401220164,2,1,0,Browns,2020_17_Browns_Steelers,Kevin Stefanski,Mike Tomlin,Home,cloudy,38,91,7
988,2020,9,Dolphins,Cardinals,34,31,401220342,-3,0,1,Dolphins,2020_09_Cardinals_Dolphins,Kliff Kingsbury,Brian Flores,Home,cloudy,66,34,11
989,2020,9,Raiders,Chargers,31,26,401220236,-5,0,1,Raiders,2020_09_Chargers_Raiders,Anthony Lynn,Jon Gruden,Home,cloudy,6,52,18
990,2020,9,Steelers,Cowboys,24,19,401220248,-5,0,1,Steelers,2020_09_Cowboys_Steelers,Mike McCarthy,Mike Tomlin,Home,cloudy,7,69,14
