,idgame,date,stade,location,attendance,capacity,people,line,over_under,attendance_info,month,dayofmonth,dayofweek,hour,minute
559,401220314,2020-10-30 00:20:00+00:00,Bank of America Stadium,"Charlotte, NC",5240.0,73778,7.0,Line: CAR -3.0,Over/Under: 52.0,1,10,30,4,0,20
560,401326448,2021-10-31 20:25:00+00:00,Caesars Superdome,"New Orleans, LA",69170.0,73000,95.0,Line: TB -4.0,Over/Under: 48.5,1,10,31,6,20,25
561,401128045,2019-10-27 17:00:00+00:00,TIAA Bank Field,"Jacksonville, FL",57833.0,67858,85.0,,,1,10,27,6,17,0
562,401128043,2019-10-27 20:25:00+00:00,NRG Stadium,"Houston, TX",71893.0,71995,100.0,,,1,10,27,6,20,25
563,401128050,2019-10-27 20:05:00+00:00,Levi's Stadium,"Santa Clara, CA",69083.0,68500,100.0,,,1,10,27,6,20,5
564,401220158,2020-11-01 18:00:00+00:00,Paycor Stadium,"Cincinnati, OH",9712.0,65515,15.0,Line: TEN -7.0,Over/Under: 49.0,1,11,1,6,18,0
565,401326449,2021-11-01 00:20:00+00:00,U.S. Bank Stadium,"Minneapolis, MN",66633.0,66468,100.0,Line: MIN -4.0,Over/Under: 49.0,1,11,1,0,0,20
566,401127895,2019-10-27 20:25:00+00:00,Gillette Stadium,"Foxboro, MA",65878.0,65878,100.0,,,1,10,27,6,20,25
567,401128073,2019-10-28 00:20:00+00:00,GEHA Field at Arrowhead Stadium,"Kansas City, MO",73558.0,72936,100.0,,,1,10,28,0,0,20
568,401326450,2021-11-02 00:15:00+00:00,GEHA Field at Arrowhead Stadium,"Kansas City, MO",72898.0,72936,100.0,Line: KC -10.5,Over/Under: 53.0,1,11,2,1,0,15
569,401220115,2020-11-01 18:00:00+00:00,Highmark Stadium,"Orchard Park, NY",,71621,,Line: BUF -4.0,Over/Under: 41.0,0,11,1,6,18,0
570,401220169,2020-11-01 18:00:00+00:00,FirstEnergy Stadium,"Cleveland, OH",10972.0,67431,16.0,Line: CLE -1.0,Over/Under: 47.5,1,11,1,6,18,0
571,401128074,2019-10-29 00:15:00+00:00,Acrisure Stadium,"Pittsburgh, PA",59244.0,68400,87.0,,,1,10,29,1,0,15
572,401220288,2020-11-01 18:00:00+00:00,Ford Field,"Detroit, MI",,64500,,Line: IND -3.5,Over/Under: 49.0,0,11,1,6,18,0
573,401220222,2020-11-01 18:00:00+00:00,GEHA Field at Arrowhead Stadium,"Kansas City, MO",11932.0,72936,16.0,Line: KC -19.5,Over/Under: 49.0,1,11,1,6,18,0
574,401220127,2020-11-01 18:00:00+00:00,Hard Rock Stadium,"Miami Gardens, FL",12397.0,64767,19.0,Line: LAR -3.5,Over/Under: 46.5,1,11,1,6,18,0
575,401220361,2020-11-01 21:25:00+00:00,Lumen Field,"Seattle, WA",,68740,,Line: SEA -1.0,Over/Under: 54.5,0,11,1,6,21,25
576,401127908,2019-11-01 00:20:00+00:00,State Farm Stadium,"Glendale, AZ",60986.0,65000,94.0,,,1,11,1,4,0,20
577,401220277,2020-11-01 21:25:00+00:00,Soldier Field,"Chicago, IL",,61500,,Line: NO -4.0,Over/Under: 41.0,0,11,1,6,21,25
578,401220148,2020-11-01 18:00:00+00:00,M&T Bank Stadium,"Baltimore, MD",4345.0,70745,6.0,Line: BAL -4.0,Over/Under: 44.0,1,11,1,6,18,0
579,401220212,2020-11-01 21:05:00+00:00,Empower Field at Mile High,"Denver, CO",5231.0,76125,7.0,Line: LAC -3.0,Over/Under: 44.5,1,11,1,6,21,5
580,401220292,2020-11-01 18:00:00+00:00,Lambeau Field,"Green Bay, WI",,81041,,Line: GB -7.0,Over/Under: 48.0,0,11,1,6,18,0
581,401128079,2019-11-03 18:00:00+00:00,GEHA Field at Arrowhead Stadium,"Kansas City, MO",73615.0,72936,100.0,,,1,11,3,6,18,0
582,401220257,2020-11-03 01:15:00+00:00,MetLife Stadium,"East Rutherford, NJ",,82500,,Line: TB -12.5,Over/Under: 47.0,0,11,3,1,1,15
583,401128076,2019-11-03 18:00:00+00:00,Highmark Stadium,"Orchard Park, NY",67685.0,71621,95.0,,,1,11,3,6,18,0
584,401127936,2019-11-03 14:30:00+00:00,Wembley Stadium,London,84771.0,86000,99.0,,,1,11,3,6,14,30
585,401220258,2020-11-02 01:20:00+00:00,Lincoln Financial Field,"Philadelphia, PA",,69879,,Over/Under: 43.0,,0,11,2,0,1,20
586,401128082,2019-11-03 18:00:00+00:00,Lincoln Financial Field,"Philadelphia, PA",69796.0,69879,100.0,,,1,11,3,6,18,0
587,401128078,2019-11-03 18:00:00+00:00,Bank of America Stadium,"Charlotte, NC",72540.0,73778,98.0,,,1,11,3,6,18,0
588,401128088,2019-11-03 21:25:00+00:00,Empower Field at Mile High,"Denver, CO",76743.0,76125,100.0,,,1,11,3,6,21,25
589,401128091,2019-11-05 01:15:00+00:00,MetLife Stadium,"East Rutherford, NJ",76107.0,82500,92.0,,,1,11,5,1,1,15
590,401128080,2019-11-03 18:00:00+00:00,Hard Rock Stadium,"Miami Gardens, FL",59229.0,64767,91.0,,,1,11,3,6,18,0
591,401128085,2019-11-03 21:05:00+00:00,Oakland Coliseum,"Oakland, CA",53318.0,55997,95.0,,,1,11,3,6,21,5
592,401128083,2019-11-03 18:00:00+00:00,Acrisure Stadium,"Pittsburgh, PA",61115.0,68400,89.0,,,1,11,3,6,18,0
593,401128087,2019-11-03 21:05:00+00:00,Lumen Field,"Seattle, WA",68948.0,68740,100.0,,,1,11,3,6,21,5
594,401220359,2020-11-06 01:20:00+00:00,Levi's Stadium,"Santa Clara, CA",,68500,,Over/Under: 48.5,,0,11,6,4,1,20
595,401220189,2020-11-08 18:00:00+00:00,Lucas Oil Stadium,"Indianapolis, IN",12200.0,63000,19.0,Over/Under: 48.0,,1,11,8,6,18,0
596,401220224,2020-11-08 18:00:00+00:00,GEHA Field at Arrowhead Stadium,"Kansas City, MO",12073.0,72936,17.0,Line: KC -10.0,Over/Under: 52.5,1,11,8,6,18,0
597,401127899,2019-11-04 01:20:00+00:00,M&T Bank Stadium,"Baltimore, MD",71157.0,70745,100.0,,,1,11,4,0,1,20
598,401220299,2020-11-08 18:00:00+00:00,U.S. Bank Stadium,"Minneapolis, MN",,66468,,Line: MIN -3.0,Over/Under: 51.5,0,11,8,6,18,0
599,401220267,2020-11-08 18:00:00+00:00,FedExField,"Landover, MD",3000.0,67617,4.0,Line: WSH -3.0,Over/Under: 43.0,1,11,8,6,18,0
600,401220194,2020-11-08 18:00:00+00:00,TIAA Bank Field,"Jacksonville, FL",15668.0,67858,23.0,Over/Under: 49.0,,1,11,8,6,18,0
601,401220311,2020-11-08 18:00:00+00:00,Mercedes-Benz Stadium,"Atlanta, GA",7665.0,75000,10.0,Line: ATL -4.5,Over/Under: 50.0,1,11,8,6,18,0
602,401220120,2020-11-08 18:00:00+00:00,Highmark Stadium,"Orchard Park, NY",,71621,,Over/Under: 55.5,,0,11,8,6,18,0
603,401220207,2020-11-08 18:00:00+00:00,Nissan Stadium,"Nashville, TN",13871.0,69143,20.0,Line: TEN -6.0,Over/Under: 46.5,1,11,8,6,18,0
604,401220342,2020-11-08 21:25:00+00:00,State Farm Stadium,"Glendale, AZ",4200.0,65000,6.0,Line: ARI -6.0,Over/Under: 48.0,1,11,8,6,21,25
605,401220248,2020-11-08 21:25:00+00:00,AT&T Stadium,"Arlington, TX",31700.0,100000,32.0,Line: PIT -14.0,Over/Under: 41.5,1,11,8,6,21,25
606,401220330,2020-11-09 01:20:00+00:00,Raymond James Stadium,"Tampa, FL",15740.0,65828,24.0,Line: TB -3.0,Over/Under: 51.0,1,11,9,0,1,20
607,401220203,2020-11-13 01:20:00+00:00,Nissan Stadium,"Nashville, TN",13949.0,69143,20.0,Line: IND -1.0,Over/Under: 49.0,1,11,13,4,1,20
608,401220140,2020-11-10 01:15:00+00:00,MetLife Stadium,"East Rutherford, NJ",,82500,,Over/Under: 41.5,,0,11,10,1,1,15
609,401220165,2020-11-15 18:00:00+00:00,FirstEnergy Stadium,"Cleveland, OH",10613.0,67431,16.0,Line: CLE -4.5,Over/Under: 46.0,1,11,15,6,18,0
610,401220289,2020-11-15 18:00:00+00:00,Ford Field,"Detroit, MI",,64500,,Line: DET -2.5,Over/Under: 45.5,0,11,15,6,18,0
611,401220295,2020-11-15 18:00:00+00:00,Lambeau Field,"Green Bay, WI",,81041,,Line: GB -13.5,Over/Under: 47.0,0,11,15,6,18,0
612,401220251,2020-11-15 18:00:00+00:00,MetLife Stadium,"East Rutherford, NJ",,82500,,Line: PHI -4.5,Over/Under: 46.0,0,11,15,6,18,0
613,401220126,2020-11-15 21:05:00+00:00,Hard Rock Stadium,"Miami Gardens, FL",12751.0,64767,20.0,Line: MIA -3.0,Over/Under: 48.5,1,11,15,6,21,5
614,401220327,2020-11-15 21:25:00+00:00,Caesars Superdome,"New Orleans, LA",5979.0,73000,8.0,Line: NO -9.5,Over/Under: 49.5,1,11,15,6,21,25
615,401220171,2020-11-15 21:25:00+00:00,Acrisure Stadium,"Pittsburgh, PA",5909.0,68400,9.0,Line: PIT -6.5,Over/Under: 45.5,1,11,15,6,21,25
616,401220341,2020-11-15 21:05:00+00:00,State Farm Stadium,"Glendale, AZ",4200.0,65000,6.0,Line: ARI -3.0,Over/Under: 55.5,1,11,15,6,21,5
617,401220137,2020-11-16 01:20:00+00:00,Gillette Stadium,"Foxboro, MA",,65878,,Line: BAL -7.0,Over/Under: 44.0,0,11,16,0,1,20
618,401326454,2021-11-07 18:00:00+00:00,Paycor Stadium,"Cincinnati, OH",65451.0,65515,100.0,Line: CIN -1.5,Over/Under: 47.5,1,11,7,6,18,0
619,401220276,2020-11-17 01:15:00+00:00,Soldier Field,"Chicago, IL",,61500,,Line: MIN -3.0,Over/Under: 44.0,0,11,17,1,1,15
620,401220368,2020-11-15 18:00:00+00:00,Bank of America Stadium,"Charlotte, NC",5815.0,73778,8.0,Line: TB -6.0,Over/Under: 49.5,1,11,15,6,18,0
621,401220226,2020-11-15 21:05:00+00:00,Allegiant Stadium,"Las Vegas, NV",,65000,,Line: LV -3.0,Over/Under: 50.5,0,11,15,6,21,5
622,401326458,2021-11-07 18:00:00+00:00,Caesars Superdome,"New Orleans, LA",69170.0,73000,95.0,Line: NO -6.5,Over/Under: 43.0,1,11,7,6,18,0
623,401326459,2021-11-07 18:00:00+00:00,MetLife Stadium,"East Rutherford, NJ",74512.0,82500,90.0,Line: LV -3.0,Over/Under: 46.5,1,11,7,6,18,0
624,401326451,2021-11-05 00:20:00+00:00,Lucas Oil Stadium,"Indianapolis, IN",59593.0,63000,95.0,Line: IND -10.0,Over/Under: 45.5,1,11,5,4,0,20
625,401326461,2021-11-07 21:25:00+00:00,GEHA Field at Arrowhead Stadium,"Kansas City, MO",73476.0,72936,100.0,Line: KC -7.0,Over/Under: 48.0,1,11,7,6,21,25
626,401326460,2021-11-07 21:05:00+00:00,Lincoln Financial Field,"Philadelphia, PA",69796.0,69879,100.0,Line: EVEN,Over/Under: 49.5,1,11,7,6,21,5
627,401326452,2021-11-07 18:00:00+00:00,M&T Bank Stadium,"Baltimore, MD",70599.0,70745,100.0,Line: BAL -7.0,Over/Under: 51.0,1,11,7,6,18,0
628,401326455,2021-11-07 18:00:00+00:00,AT&T Stadium,"Arlington, TX",93503.0,100000,94.0,Line: DAL -10.0,Over/Under: 50.0,1,11,7,6,18,0
629,401326457,2021-11-07 18:00:00+00:00,Hard Rock Stadium,"Miami Gardens, FL",60232.0,64767,93.0,Line: MIA -4.0,Over/Under: 44.5,1,11,7,6,18,0
630,401326453,2021-11-07 18:00:00+00:00,Bank of America Stadium,"Charlotte, NC",72203.0,73778,98.0,Line: NE -3.5,Over/Under: 41.5,1,11,7,6,18,0
631,400951755,2017-11-05 18:00:00+00:00,Caesars Superdome,"New Orleans, LA",73121.0,73000,100.0,,,1,11,5,6,18,0
632,401326456,2021-11-07 18:00:00+00:00,TIAA Bank Field,"Jacksonville, FL",63110.0,67858,93.0,Line: BUF -15.5,Over/Under: 48.5,1,11,7,6,18,0
633,400951758,2017-11-05 18:00:00+00:00,MetLife Stadium,"East Rutherford, NJ",76877.0,82500,93.0,,,1,11,5,6,18,0
634,401326462,2021-11-07 21:25:00+00:00,Levi's Stadium,"Santa Clara, CA",59012.0,68500,86.0,Line: SF -5.5,Over/Under: 44.5,1,11,7,6,21,25
635,400951753,2017-11-05 18:00:00+00:00,TIAA Bank Field,"Jacksonville, FL",60720.0,67858,89.0,,,1,11,5,6,18,0
636,400951743,2017-11-03 00:25:00+00:00,MetLife Stadium,"East Rutherford, NJ",77562.0,82500,94.0,,,1,11,3,4,0,25
637,401326464,2021-11-09 01:15:00+00:00,Acrisure Stadium,"Pittsburgh, PA",60788.0,68400,89.0,Line: PIT -7.0,Over/Under: 40.0,1,11,9,1,1,15
638,400951761,2017-11-05 18:00:00+00:00,Nissan Stadium,"Nashville, TN",67322.0,69143,97.0,,,1,11,5,6,18,0
639,400951760,2017-11-05 18:00:00+00:00,Lincoln Financial Field,"Philadelphia, PA",69596.0,69879,100.0,,,1,11,5,6,18,0
640,400951763,2017-11-05 21:05:00+00:00,Levi's Stadium,"Santa Clara, CA",70133.0,68500,100.0,,,1,11,5,6,21,5
641,400951751,2017-11-05 18:00:00+00:00,NRG Stadium,"Houston, TX",71709.0,71995,100.0,,,1,11,5,6,18,0
642,400951787,2017-11-06 01:30:00+00:00,Hard Rock Stadium,"Miami Gardens, FL",65139.0,64767,100.0,,,1,11,6,0,1,30
643,400951786,2017-11-05 21:25:00+00:00,AT&T Stadium,"Arlington, TX",93273.0,100000,93.0,,,1,11,5,6,21,25
644,400951749,2017-11-05 18:00:00+00:00,Bank of America Stadium,"Charlotte, NC",74244.0,73778,100.0,,,1,11,5,6,18,0
645,401030729,2018-11-09 01:20:00+00:00,Acrisure Stadium,"Pittsburgh, PA",62881.0,68400,92.0,,,1,11,9,4,1,20
646,401030752,2018-11-11 18:00:00+00:00,Paycor Stadium,"Cincinnati, OH",52492.0,65515,80.0,,,1,11,11,6,18,0
647,401030810,2018-11-11 18:00:00+00:00,Soldier Field,"Chicago, IL",61393.0,61500,100.0,,,1,11,11,6,18,0
648,401127907,2019-11-08 01:20:00+00:00,Oakland Coliseum,"Oakland, CA",51954.0,55997,93.0,,,1,11,8,4,1,20
649,401030815,2018-11-11 18:00:00+00:00,GEHA Field at Arrowhead Stadium,"Kansas City, MO",76712.0,72936,100.0,,,1,11,11,6,18,0
650,400951765,2017-11-05 21:05:00+00:00,Lumen Field,"Seattle, WA",68927.0,68740,100.0,,,1,11,5,6,21,5
651,401127934,2019-11-10 18:00:00+00:00,Paycor Stadium,"Cincinnati, OH",45918.0,65515,70.0,,,1,11,10,6,18,0
652,400951790,2017-11-07 01:30:00+00:00,Lambeau Field,"Green Bay, WI",77575.0,81041,96.0,,,1,11,7,1,1,30
653,401127911,2019-11-10 18:00:00+00:00,Soldier Field,"Chicago, IL",61758.0,61500,100.0,,,1,11,10,6,18,0
654,401127939,2019-11-10 18:00:00+00:00,FirstEnergy Stadium,"Cleveland, OH",67431.0,67431,100.0,,,1,11,10,6,18,0
655,401030754,2018-11-11 18:00:00+00:00,FirstEnergy Stadium,"Cleveland, OH",62144.0,67431,92.0,,,1,11,11,6,18,0
656,401326465,2021-11-12 01:20:00+00:00,Hard Rock Stadium,"Miami Gardens, FL",65948.0,64767,100.0,Line: BAL -8.5,Over/Under: 46.5,1,11,12,4,1,20
657,401030821,2018-11-11 18:00:00+00:00,Nissan Stadium,"Nashville, TN",69363.0,69143,100.0,,,1,11,11,6,18,0
658,401030853,2018-11-11 18:00:00+00:00,MetLife Stadium,"East Rutherford, NJ",77982.0,82500,95.0,,,1,11,11,6,18,0
659,401030766,2018-11-11 18:00:00+00:00,Lucas Oil Stadium,"Indianapolis, IN",57473.0,63000,91.0,,,1,11,11,6,18,0
660,401030859,2018-11-11 21:05:00+00:00,Oakland Coliseum,"Oakland, CA",54750.0,55997,98.0,,,1,11,11,6,21,5
661,401030828,2018-11-11 18:00:00+00:00,Raymond James Stadium,"Tampa, FL",52667.0,65828,80.0,,,1,11,11,6,18,0
662,401127952,2019-11-10 18:00:00+00:00,MetLife Stadium,"East Rutherford, NJ",78523.0,82500,95.0,,,1,11,10,6,18,0
663,401127948,2019-11-10 18:00:00+00:00,Caesars Superdome,"New Orleans, LA",73283.0,73000,100.0,,,1,11,10,6,18,0
664,401127981,2019-11-10 18:00:00+00:00,Nissan Stadium,"Nashville, TN",68864.0,69143,100.0,,,1,11,10,6,18,0
665,401326466,2021-11-14 18:00:00+00:00,AT&T Stadium,"Arlington, TX",93436.0,100000,93.0,Line: DAL -7.5,Over/Under: 55.0,1,11,14,6,18,0
666,401326471,2021-11-14 18:00:00+00:00,Nissan Stadium,"Nashville, TN",69414.0,69143,100.0,Line: TEN -3.0,Over/Under: 42.5,1,11,14,6,18,0
667,401326467,2021-11-14 18:00:00+00:00,Lucas Oil Stadium,"Indianapolis, IN",60622.0,63000,96.0,Line: IND -10.5,Over/Under: 48.0,1,11,14,6,18,0
668,401030756,2018-11-11 21:25:00+00:00,Lambeau Field,"Green Bay, WI",78076.0,81041,96.0,,,1,11,11,6,21,25
669,401030865,2018-11-11 21:25:00+00:00,Los Angeles Memorial Coliseum,"Los Angeles, CA",72755.0,77500,94.0,,,1,11,11,6,21,25
670,401127989,2019-11-10 21:25:00+00:00,Acrisure Stadium,"Pittsburgh, PA",63627.0,68400,93.0,,,1,11,10,6,21,25
671,401127986,2019-11-10 21:05:00+00:00,Lucas Oil Stadium,"Indianapolis, IN",60510.0,63000,96.0,,,1,11,10,6,21,5
672,401030869,2018-11-12 01:20:00+00:00,Lincoln Financial Field,"Philadelphia, PA",69696.0,69879,100.0,,,1,11,12,0,1,20
673,401127944,2019-11-10 21:25:00+00:00,Lambeau Field,"Green Bay, WI",78090.0,81041,96.0,,,1,11,10,6,21,25
674,401326468,2021-11-14 18:00:00+00:00,Gillette Stadium,"Foxboro, MA",65878.0,65878,100.0,Line: NE -2.5,Over/Under: 44.5,1,11,14,6,18,0
675,401326470,2021-11-14 18:00:00+00:00,Acrisure Stadium,"Pittsburgh, PA",58716.0,68400,86.0,Line: PIT -5.5,Over/Under: 40.5,1,11,14,6,18,0
676,401127976,2019-11-10 18:00:00+00:00,Raymond James Stadium,"Tampa, FL",40038.0,65828,61.0,,,1,11,10,6,18,0
677,401030873,2018-11-13 01:15:00+00:00,Levi's Stadium,"Santa Clara, CA",69409.0,68500,100.0,,,1,11,13,1,1,15
678,401326469,2021-11-14 18:00:00+00:00,MetLife Stadium,"East Rutherford, NJ",77625.0,82500,94.0,Line: BUF -13.5,Over/Under: 48.5,1,11,14,6,18,0
679,401127992,2019-11-12 01:15:00+00:00,Levi's Stadium,"Santa Clara, CA",71404.0,68500,100.0,,,1,11,12,1,1,15
680,401128041,2019-11-11 01:20:00+00:00,AT&T Stadium,"Arlington, TX",91188.0,100000,91.0,,,1,11,11,0,1,20
681,401326473,2021-11-14 21:05:00+00:00,State Farm Stadium,"Glendale, AZ",62400.0,65000,96.0,Line: ARI -7.0,Over/Under: 41.5,1,11,14,6,21,5
682,401326477,2021-11-15 01:20:00+00:00,Allegiant Stadium,"Las Vegas, NV",62125.0,65000,96.0,Line: KC -2.5,Over/Under: 53.5,1,11,15,0,1,20
683,401326478,2021-11-16 01:15:00+00:00,Levi's Stadium,"Santa Clara, CA",64256.0,68500,94.0,Line: LAR -3.5,Over/Under: 50.0,1,11,16,1,1,15
684,401326472,2021-11-14 18:00:00+00:00,FedExField,"Landover, MD",52128.0,67617,77.0,Line: TB -10.0,Over/Under: 50.5,1,11,14,6,18,0
685,401220167,2020-11-22 18:00:00+00:00,FirstEnergy Stadium,"Cleveland, OH",11133.0,67431,17.0,Line: CLE -2.5,Over/Under: 45.5,1,11,22,6,18,0
686,401326475,2021-11-14 21:25:00+00:00,Empower Field at Mile High,"Denver, CO",76766.0,76125,100.0,Line: EVEN,Over/Under: 44.5,1,11,14,6,21,25
687,401220360,2020-11-20 01:20:00+00:00,Lumen Field,"Seattle, WA",,68740,,Line: SEA -3.0,Over/Under: 57.0,0,11,20,4,1,20
688,401220321,2020-11-22 18:00:00+00:00,Caesars Superdome,"New Orleans, LA",6000.0,73000,8.0,Line: NO -3.5,Over/Under: 49.5,1,11,22,6,18,0
689,401220272,2020-11-22 18:00:00+00:00,FedExField,"Landover, MD",,67617,,Line: WSH -1.5,Over/Under: 47.5,0,11,22,6,18,0
690,401326476,2021-11-14 21:25:00+00:00,Lambeau Field,"Green Bay, WI",78235.0,81041,97.0,Line: GB -3.0,Over/Under: 49.0,1,11,14,6,21,25
691,400951553,2017-11-10 01:25:00+00:00,State Farm Stadium,"Glendale, AZ",64639.0,65000,99.0,,,1,11,10,4,1,25
692,401220318,2020-11-22 18:00:00+00:00,Bank of America Stadium,"Charlotte, NC",5546.0,73778,8.0,Line: DET -1.0,Over/Under: 47.5,1,11,22,6,18,0
693,400951555,2017-11-12 18:00:00+00:00,Highmark Stadium,"Orchard Park, NY",67501.0,71621,94.0,,,1,11,12,6,18,0
694,401220198,2020-11-22 18:00:00+00:00,TIAA Bank Field,"Jacksonville, FL",17244.0,67858,25.0,Line: PIT -10.5,Over/Under: 46.5,1,11,22,6,18,0
695,400951559,2017-11-12 18:00:00+00:00,Soldier Field,"Chicago, IL",61285.0,61500,100.0,,,1,11,12,6,18,0
696,400951563,2017-11-12 18:00:00+00:00,Ford Field,"Detroit, MI",64646.0,64500,100.0,,,1,11,12,6,18,0
697,400951565,2017-11-12 18:00:00+00:00,Lucas Oil Stadium,"Indianapolis, IN",66146.0,63000,100.0,,,1,11,12,6,18,0
698,400951653,2017-11-12 18:00:00+00:00,Raymond James Stadium,"Tampa, FL",57911.0,65828,88.0,,,1,11,12,6,18,0
699,401220150,2020-11-22 18:00:00+00:00,M&T Bank Stadium,"Baltimore, MD",,70745,,Line: BAL -6.0,Over/Under: 50.0,0,11,22,6,18,0
700,401220191,2020-11-22 21:25:00+00:00,Lucas Oil Stadium,"Indianapolis, IN",12495.0,63000,20.0,Line: IND -1.5,Over/Under: 52.0,1,11,22,6,21,25
701,401220185,2020-11-22 18:00:00+00:00,NRG Stadium,"Houston, TX",12503.0,71995,17.0,Line: NE -2.5,Over/Under: 49.0,1,11,22,6,18,0
702,401220214,2020-11-22 21:05:00+00:00,Empower Field at Mile High,"Denver, CO",5351.0,76125,7.0,Line: MIA -4.0,Over/Under: 46.0,1,11,22,6,21,5
703,401220227,2020-11-23 01:20:00+00:00,Allegiant Stadium,"Las Vegas, NV",,65000,,Line: KC -8.0,Over/Under: 56.5,0,11,23,0,1,20
704,400951658,2017-11-12 18:00:00+00:00,FedExField,"Landover, MD",74476.0,67617,100.0,,,1,11,12,6,18,0
705,401220335,2020-11-24 01:15:00+00:00,Raymond James Stadium,"Tampa, FL",15730.0,65828,24.0,Line: TB -4.0,Over/Under: 47.5,1,11,24,1,1,15
706,400951663,2017-11-12 21:05:00+00:00,Los Angeles Memorial Coliseum,"Los Angeles, CA",60032.0,77500,77.0,,,1,11,12,6,21,5
707,400951686,2017-11-12 21:25:00+00:00,Mercedes-Benz Stadium,"Atlanta, GA",73761.0,75000,98.0,,,1,11,12,6,21,25
708,400951690,2017-11-13 01:30:00+00:00,Empower Field at Mile High,"Denver, CO",76820.0,76125,100.0,,,1,11,13,0,1,30
709,400951688,2017-11-12 21:25:00+00:00,Levi's Stadium,"Santa Clara, CA",70133.0,68500,100.0,,,1,11,12,6,21,25
710,400951693,2017-11-14 01:30:00+00:00,Bank of America Stadium,"Charlotte, NC",72790.0,73778,99.0,,,1,11,14,1,1,30
711,401220305,2020-11-22 21:25:00+00:00,U.S. Bank Stadium,"Minneapolis, MN",,66468,,Line: MIN -7.0,Over/Under: 50.0,0,11,22,6,21,25
712,400951769,2017-11-19 18:00:00+00:00,FirstEnergy Stadium,"Cleveland, OH",57003.0,67431,85.0,,,1,11,19,6,18,0
713,401030878,2018-11-16 01:20:00+00:00,Lumen Field,"Seattle, WA",69007.0,68740,100.0,,,1,11,16,4,1,20
714,400951703,2017-11-19 18:00:00+00:00,Lambeau Field,"Green Bay, WI",77945.0,81041,96.0,,,1,11,19,6,18,0
715,400951701,2017-11-19 18:00:00+00:00,Soldier Field,"Chicago, IL",60635.0,61500,99.0,,,1,11,19,6,18,0
716,400951648,2017-11-12 18:00:00+00:00,TIAA Bank Field,"Jacksonville, FL",60835.0,67858,90.0,,,1,11,12,6,18,0
717,400981391,2017-11-19 18:00:00+00:00,Hard Rock Stadium,"Miami Gardens, FL",65089.0,64767,100.0,,,1,11,19,6,18,0
718,400951698,2017-11-17 01:25:00+00:00,Acrisure Stadium,"Pittsburgh, PA",60703.0,68400,89.0,,,1,11,17,4,1,25
719,400951775,2017-11-19 18:00:00+00:00,U.S. Bank Stadium,"Minneapolis, MN",66809.0,66468,100.0,,,1,11,19,6,18,0
720,400951780,2017-11-19 18:00:00+00:00,Caesars Superdome,"New Orleans, LA",73138.0,73000,100.0,,,1,11,19,6,18,0
721,401030929,2018-11-18 18:00:00+00:00,Mercedes-Benz Stadium,"Atlanta, GA",74447.0,75000,99.0,,,1,11,18,6,18,0
722,400951783,2017-11-19 18:00:00+00:00,MetLife Stadium,"East Rutherford, NJ",76363.0,82500,93.0,,,1,11,19,6,18,0
723,401030910,2018-11-18 18:00:00+00:00,Ford Field,"Detroit, MI",61999.0,64500,96.0,,,1,11,18,6,18,0
724,400951771,2017-11-19 18:00:00+00:00,NRG Stadium,"Houston, TX",71680.0,71995,100.0,,,1,11,19,6,18,0
725,400951656,2017-11-12 18:00:00+00:00,Nissan Stadium,"Nashville, TN",67432.0,69143,98.0,,,1,11,12,6,18,0
726,401030922,2018-11-18 18:00:00+00:00,Lucas Oil Stadium,"Indianapolis, IN",57401.0,63000,91.0,,,1,11,18,6,18,0
727,400951810,2017-11-19 21:25:00+00:00,Empower Field at Mile High,"Denver, CO",75707.0,76125,99.0,,,1,11,19,6,21,25
728,401030952,2018-11-18 18:00:00+00:00,MetLife Stadium,"East Rutherford, NJ",75863.0,82500,92.0,,,1,11,18,6,18,0
729,400951817,2017-11-20 01:30:00+00:00,AT&T Stadium,"Arlington, TX",93247.0,100000,93.0,,,1,11,20,0,1,30
730,400951818,2017-11-21 01:30:00+00:00,Lumen Field,"Seattle, WA",69026.0,68740,100.0,,,1,11,21,1,1,30
731,401030970,2018-11-18 21:05:00+00:00,State Farm Stadium,"Glendale, AZ",62435.0,65000,96.0,,,1,11,18,6,21,5
732,401030894,2018-11-18 18:00:00+00:00,M&T Bank Stadium,"Baltimore, MD",70077.0,70745,99.0,,,1,11,18,6,18,0
733,401128044,2019-11-15 01:20:00+00:00,FirstEnergy Stadium,"Cleveland, OH",67431.0,67431,100.0,,,1,11,15,4,1,20
734,401030963,2018-11-18 21:25:00+00:00,Caesars Superdome,"New Orleans, LA",73042.0,73000,100.0,,,1,11,18,6,21,25
735,401030972,2018-11-20 01:15:00+00:00,Los Angeles Memorial Coliseum,"Los Angeles, CA",77002.0,77500,99.0,,,1,11,20,1,1,15
736,401030971,2018-11-18 18:00:00+00:00,TIAA Bank Field,"Jacksonville, FL",67683.0,67858,100.0,,,1,11,18,6,18,0
737,401128075,2019-11-17 18:00:00+00:00,Lucas Oil Stadium,"Indianapolis, IN",61986.0,63000,98.0,,,1,11,17,6,18,0
738,401128081,2019-11-17 18:00:00+00:00,U.S. Bank Stadium,"Minneapolis, MN",66883.0,66468,100.0,,,1,11,17,6,18,0
739,401030966,2018-11-18 18:00:00+00:00,FedExField,"Landover, MD",61593.0,67617,91.0,,,1,11,18,6,18,0
