,season,week,idgame,awayteam,hometeam,team,winner,loser,streak,streak_before,streak_away,streak_home
633,2020,15,401220186,Texans,Colts,Colts,Colts,Texans,3,2,0,0
634,2020,15,401220156,Steelers,Bengals,Steelers,Bengals,Steelers,-3,-2,0,0
635,2020,15,401220156,Steelers,Bengals,Bengals,Bengals,Steelers,1,-5,0,0
636,2020,15,401220149,Jaguars,Ravens,Ravens,Ravens,Jaguars,3,2,0,0
637,2020,15,401220149,Jaguars,Ravens,Jaguars,Ravens,Jaguars,-13,-12,0,0
638,2020,15,401220123,Patriots,Dolphins,Patriots,Dolphins,Patriots,-2,-1,0,0
639,2020,15,401220123,Patriots,Dolphins,Dolphins,Dolphins,Patriots,1,-1,0,0
640,2020,14,401220366,Jets,Seahawks,Seahawks,Seahawks,Jets,1,-1,0,0
641,2020,14,401220366,Jets,Seahawks,Jets,Seahawks,Jets,-13,-12,0,0
642,2020,14,401220356,Washington,49ers,Washington,Washington,49ers,4,3,0,0
643,2020,14,401220356,Washington,49ers,49ers,Washington,49ers,-2,-1,0,0
644,2020,14,401220349,Patriots,Rams,Rams,Rams,Patriots,2,1,0,0
645,2020,14,401220349,Patriots,Rams,Patriots,Rams,Patriots,-1,2,0,0
646,2020,14,401220332,Vikings,Buccaneers,Vikings,Buccaneers,Vikings,-1,2,0,0
647,2020,14,401220332,Vikings,Buccaneers,Buccaneers,Buccaneers,Vikings,1,-2,0,0
648,2020,14,401220319,Broncos,Panthers,Panthers,Broncos,Panthers,-2,-1,0,0
649,2020,14,401220319,Broncos,Panthers,Broncos,Broncos,Panthers,1,-2,0,0
650,2020,14,401220283,Packers,Lions,Packers,Packers,Lions,3,2,0,0
651,2020,14,401220283,Packers,Lions,Lions,Packers,Lions,-1,1,0,0
652,2020,14,401220279,Texans,Bears,Texans,Bears,Texans,-2,-1,0,0
653,2020,14,401220279,Texans,Bears,Bears,Bears,Texans,1,-6,0,0
654,2020,14,401220265,Saints,Eagles,Saints,Eagles,Saints,-1,9,0,0
655,2020,14,401220265,Saints,Eagles,Eagles,Eagles,Saints,1,-4,0,0
656,2020,14,401220253,Cardinals,Giants,Giants,Cardinals,Giants,-1,4,0,0
657,2020,14,401220253,Cardinals,Giants,Cardinals,Cardinals,Giants,1,-3,0,0
658,2020,14,401220239,Falcons,Chargers,Falcons,Chargers,Falcons,-2,-1,0,0
659,2020,14,401220239,Falcons,Chargers,Chargers,Chargers,Falcons,1,-2,0,0
660,2020,14,401220233,Colts,Raiders,Raiders,Colts,Raiders,-1,1,0,0
661,2020,14,401220233,Colts,Raiders,Colts,Colts,Raiders,2,1,0,0
662,2020,14,401220196,Titans,Jaguars,Titans,Titans,Jaguars,1,-1,0,0
663,2020,14,401220196,Titans,Jaguars,Jaguars,Titans,Jaguars,-12,-11,0,0
664,2020,14,401220162,Ravens,Browns,Ravens,Ravens,Browns,2,1,0,0
665,2020,14,401220162,Ravens,Browns,Browns,Ravens,Browns,-1,4,0,0
666,2020,14,401220159,Cowboys,Bengals,Cowboys,Cowboys,Bengals,1,-2,0,0
667,2020,14,401220159,Cowboys,Bengals,Bengals,Cowboys,Bengals,-5,-4,0,0
668,2020,14,401220125,Chiefs,Dolphins,Dolphins,Chiefs,Dolphins,-1,2,0,0
669,2020,14,401220125,Chiefs,Dolphins,Chiefs,Chiefs,Dolphins,8,7,0,0
670,2020,14,401220121,Steelers,Bills,Steelers,Bills,Steelers,-2,-1,0,0
671,2020,14,401220121,Steelers,Bills,Bills,Bills,Steelers,3,2,0,0
672,2020,13,401220364,Giants,Seahawks,Seahawks,Giants,Seahawks,-1,2,0,0
673,2020,13,401220364,Giants,Seahawks,Giants,Giants,Seahawks,4,3,0,0
674,2020,13,401220357,Bills,49ers,Bills,Bills,49ers,2,1,0,0
675,2020,13,401220357,Bills,49ers,49ers,Bills,49ers,-1,1,0,0
676,2020,13,401220336,Rams,Cardinals,Rams,Rams,Cardinals,1,-1,0,0
677,2020,13,401220336,Rams,Cardinals,Cardinals,Rams,Cardinals,-3,-2,0,0
678,2020,13,401220307,Saints,Falcons,Saints,Saints,Falcons,9,8,0,0
679,2020,13,401220307,Saints,Falcons,Falcons,Saints,Falcons,-1,1,0,0
680,2020,13,401220303,Jaguars,Vikings,Vikings,Vikings,Jaguars,2,1,0,0
681,2020,13,401220303,Jaguars,Vikings,Jaguars,Vikings,Jaguars,-11,-10,0,0
682,2020,13,401220297,Eagles,Packers,Packers,Packers,Eagles,2,1,0,0
683,2020,13,401220297,Eagles,Packers,Eagles,Packers,Eagles,-4,-3,0,0
684,2020,13,401220274,Lions,Bears,Lions,Lions,Bears,1,-2,0,0
685,2020,13,401220274,Lions,Bears,Bears,Lions,Bears,-6,-5,0,0
686,2020,13,401220237,Patriots,Chargers,Patriots,Patriots,Chargers,2,1,0,0
687,2020,13,401220237,Patriots,Chargers,Chargers,Patriots,Chargers,-2,-1,0,0
688,2020,13,401220218,Broncos,Chiefs,Chiefs,Chiefs,Broncos,7,6,0,0
689,2020,13,401220218,Broncos,Chiefs,Broncos,Chiefs,Broncos,-2,-1,0,0
690,2020,13,401220205,Browns,Titans,Titans,Browns,Titans,-1,2,0,0
691,2020,13,401220205,Browns,Titans,Browns,Browns,Titans,4,3,0,0
692,2020,13,401220178,Colts,Texans,Texans,Colts,Texans,-1,2,0,0
693,2020,13,401220178,Colts,Texans,Colts,Colts,Texans,1,-1,0,0
694,2020,13,401220176,Washington,Steelers,Washington,Washington,Steelers,3,2,0,0
695,2020,13,401220176,Washington,Steelers,Steelers,Washington,Steelers,-1,11,0,0
696,2020,13,401220151,Cowboys,Ravens,Ravens,Ravens,Cowboys,1,-3,0,0
697,2020,13,401220151,Cowboys,Ravens,Cowboys,Ravens,Cowboys,-2,-1,0,0
698,2020,13,401220142,Raiders,Jets,Raiders,Raiders,Jets,1,-2,0,0
699,2020,13,401220142,Raiders,Jets,Jets,Raiders,Jets,-12,-11,0,0
700,2020,13,401220129,Bengals,Dolphins,Dolphins,Dolphins,Bengals,2,1,0,0
701,2020,13,401220129,Bengals,Dolphins,Bengals,Dolphins,Bengals,-4,-3,0,0
702,2020,12,401220345,49ers,Rams,Rams,49ers,Rams,-1,2,0,0
703,2020,12,401220345,49ers,Rams,49ers,49ers,Rams,1,-3,0,0
704,2020,12,401220333,Chiefs,Buccaneers,Chiefs,Chiefs,Buccaneers,6,5,0,0
705,2020,12,401220333,Chiefs,Buccaneers,Buccaneers,Chiefs,Buccaneers,-2,-1,0,0
706,2020,12,401220312,Raiders,Falcons,Raiders,Falcons,Raiders,-2,-1,0,0
707,2020,12,401220312,Raiders,Falcons,Falcons,Falcons,Raiders,1,-1,0,0
708,2020,12,401220302,Panthers,Vikings,Vikings,Vikings,Panthers,1,-1,0,0
709,2020,12,401220302,Panthers,Vikings,Panthers,Vikings,Panthers,-1,1,0,0
710,2020,12,401220290,Bears,Packers,Packers,Packers,Bears,1,-1,0,0
711,2020,12,401220290,Bears,Packers,Bears,Packers,Bears,-5,-4,0,0
712,2020,12,401220287,Texans,Lions,Texans,Texans,Lions,2,1,0,0
713,2020,12,401220287,Texans,Lions,Lions,Texans,Lions,-2,-1,0,0
714,2020,12,401220262,Seahawks,Eagles,Seahawks,Seahawks,Eagles,2,1,0,0
715,2020,12,401220262,Seahawks,Eagles,Eagles,Seahawks,Eagles,-3,-2,0,0
716,2020,12,401220244,Washington,Cowboys,Washington,Washington,Cowboys,2,1,0,0
717,2020,12,401220244,Washington,Cowboys,Cowboys,Washington,Cowboys,-1,1,0,0
718,2020,12,401220215,Saints,Broncos,Saints,Saints,Broncos,8,7,0,0
719,2020,12,401220215,Saints,Broncos,Broncos,Saints,Broncos,-1,1,0,0
720,2020,12,401220197,Browns,Jaguars,Jaguars,Browns,Jaguars,-10,-9,0,0
721,2020,12,401220197,Browns,Jaguars,Browns,Browns,Jaguars,3,2,0,0
722,2020,12,401220188,Titans,Colts,Titans,Titans,Colts,2,1,0,0
723,2020,12,401220188,Titans,Colts,Colts,Titans,Colts,-1,2,0,0
724,2020,12,401220170,Ravens,Steelers,Steelers,Steelers,Ravens,11,10,0,0
725,2020,12,401220170,Ravens,Steelers,Ravens,Steelers,Ravens,-3,-2,0,0
726,2020,12,401220160,Giants,Bengals,Giants,Giants,Bengals,3,2,0,0
727,2020,12,401220160,Giants,Bengals,Bengals,Giants,Bengals,-3,-2,0,0
728,2020,12,401220139,Dolphins,Jets,Jets,Dolphins,Jets,-11,-10,0,0
729,2020,12,401220139,Dolphins,Jets,Dolphins,Dolphins,Jets,1,-1,0,0
730,2020,12,401220135,Cardinals,Patriots,Patriots,Patriots,Cardinals,1,-1,0,0
731,2020,12,401220135,Cardinals,Patriots,Cardinals,Patriots,Cardinals,-2,-1,0,0
732,2020,12,401220118,Chargers,Bills,Chargers,Bills,Chargers,-1,1,0,0
733,2020,12,401220118,Chargers,Bills,Bills,Bills,Chargers,1,-1,0,0
734,2020,11,401220360,Cardinals,Seahawks,Seahawks,Seahawks,Cardinals,1,-2,0,0
735,2020,11,401220360,Cardinals,Seahawks,Cardinals,Seahawks,Cardinals,-1,1,0,0
736,2020,11,401220335,Rams,Buccaneers,Rams,Rams,Buccaneers,2,1,0,0
737,2020,11,401220335,Rams,Buccaneers,Buccaneers,Rams,Buccaneers,-1,1,0,0
738,2020,11,401220321,Falcons,Saints,Saints,Saints,Falcons,7,6,0,0
739,2020,11,401220321,Falcons,Saints,Falcons,Saints,Falcons,-1,2,0,0
740,2020,11,401220318,Lions,Panthers,Panthers,Panthers,Lions,1,-5,0,0
741,2020,11,401220318,Lions,Panthers,Lions,Panthers,Lions,-1,1,0,0
742,2020,11,401220305,Cowboys,Vikings,Vikings,Cowboys,Vikings,-1,3,0,0
743,2020,11,401220305,Cowboys,Vikings,Cowboys,Cowboys,Vikings,1,-4,0,0
744,2020,11,401220272,Bengals,Washington,Washington,Washington,Bengals,1,-2,0,0
745,2020,11,401220272,Bengals,Washington,Bengals,Washington,Bengals,-2,-1,0,0
746,2020,11,401220238,Jets,Chargers,Jets,Chargers,Jets,-10,-9,0,0
747,2020,11,401220238,Jets,Chargers,Chargers,Chargers,Jets,1,-3,0,0
748,2020,11,401220227,Chiefs,Raiders,Raiders,Chiefs,Raiders,-1,3,0,0
749,2020,11,401220227,Chiefs,Raiders,Chiefs,Chiefs,Raiders,5,4,0,0
750,2020,11,401220214,Dolphins,Broncos,Dolphins,Broncos,Dolphins,-1,5,0,0
751,2020,11,401220214,Dolphins,Broncos,Broncos,Broncos,Dolphins,1,-2,0,0
752,2020,11,401220198,Steelers,Jaguars,Steelers,Steelers,Jaguars,10,9,0,0
753,2020,11,401220198,Steelers,Jaguars,Jaguars,Steelers,Jaguars,-9,-8,0,0
754,2020,11,401220191,Packers,Colts,Packers,Colts,Packers,-1,2,0,0
755,2020,11,401220191,Packers,Colts,Colts,Colts,Packers,2,1,0,0
756,2020,11,401220185,Patriots,Texans,Texans,Texans,Patriots,1,-1,0,0
757,2020,11,401220185,Patriots,Texans,Patriots,Texans,Patriots,-1,2,0,0
758,2020,11,401220167,Eagles,Browns,Eagles,Browns,Eagles,-2,-1,0,0
759,2020,11,401220167,Eagles,Browns,Browns,Browns,Eagles,2,1,0,0
760,2020,11,401220150,Titans,Ravens,Titans,Titans,Ravens,1,-1,0,0
761,2020,11,401220150,Titans,Ravens,Ravens,Titans,Ravens,-2,-1,0,0
762,2020,10,401220368,Buccaneers,Panthers,Panthers,Buccaneers,Panthers,-5,-4,0,0
763,2020,10,401220368,Buccaneers,Panthers,Buccaneers,Buccaneers,Panthers,1,-1,0,0
764,2020,10,401220346,Seahawks,Rams,Seahawks,Rams,Seahawks,-2,-1,0,0
765,2020,10,401220346,Seahawks,Rams,Rams,Rams,Seahawks,1,-1,0,0
766,2020,10,401220341,Bills,Cardinals,Cardinals,Cardinals,Bills,1,-1,0,0
767,2020,10,401220341,Bills,Cardinals,Bills,Cardinals,Bills,-1,3,0,0
768,2020,10,401220327,49ers,Saints,Saints,Saints,49ers,6,5,0,0
769,2020,10,401220327,49ers,Saints,49ers,Saints,49ers,-3,-2,0,0
770,2020,10,401220295,Jaguars,Packers,Packers,Packers,Jaguars,2,1,0,0
771,2020,10,401220295,Jaguars,Packers,Jaguars,Packers,Jaguars,-8,-7,0,0
772,2020,10,401220289,Washington,Lions,Washington,Lions,Washington,-2,-1,0,0
773,2020,10,401220289,Washington,Lions,Lions,Lions,Washington,1,-2,0,0
774,2020,10,401220276,Vikings,Bears,Vikings,Vikings,Bears,3,2,0,0
775,2020,10,401220276,Vikings,Bears,Bears,Vikings,Bears,-4,-3,0,0
776,2020,10,401220251,Eagles,Giants,Giants,Giants,Eagles,2,1,0,0
777,2020,10,401220251,Eagles,Giants,Eagles,Giants,Eagles,-1,2,0,0
778,2020,10,401220226,Broncos,Raiders,Raiders,Raiders,Broncos,3,2,0,0
779,2020,10,401220226,Broncos,Raiders,Broncos,Raiders,Broncos,-2,-1,0,0
780,2020,10,401220203,Colts,Titans,Titans,Colts,Titans,-1,1,0,0
781,2020,10,401220203,Colts,Titans,Colts,Colts,Titans,1,-1,0,0
782,2020,10,401220171,Bengals,Steelers,Steelers,Steelers,Bengals,9,8,0,0
783,2020,10,401220171,Bengals,Steelers,Bengals,Steelers,Bengals,-1,1,0,0
784,2020,10,401220165,Texans,Browns,Texans,Browns,Texans,-1,1,0,0
785,2020,10,401220165,Texans,Browns,Browns,Browns,Texans,1,-1,0,0
786,2020,10,401220137,Ravens,Patriots,Ravens,Patriots,Ravens,-1,1,0,0
787,2020,10,401220137,Ravens,Patriots,Patriots,Patriots,Ravens,2,1,0,0
788,2020,10,401220126,Chargers,Dolphins,Dolphins,Dolphins,Chargers,5,4,0,0
789,2020,10,401220126,Chargers,Dolphins,Chargers,Dolphins,Chargers,-3,-2,0,0
790,2020,9,401220359,Packers,49ers,Packers,Packers,49ers,1,-1,0,0
791,2020,9,401220359,Packers,49ers,49ers,Packers,49ers,-2,-1,0,0
792,2020,9,401220342,Dolphins,Cardinals,Dolphins,Dolphins,Cardinals,4,3,0,0
793,2020,9,401220342,Dolphins,Cardinals,Cardinals,Dolphins,Cardinals,-1,3,0,0
794,2020,9,401220330,Saints,Buccaneers,Saints,Saints,Buccaneers,5,4,0,0
795,2020,9,401220330,Saints,Buccaneers,Buccaneers,Saints,Buccaneers,-1,3,0,0
796,2020,9,401220311,Broncos,Falcons,Falcons,Falcons,Broncos,2,1,0,0
797,2020,9,401220311,Broncos,Falcons,Broncos,Falcons,Broncos,-1,1,0,0
798,2020,9,401220299,Lions,Vikings,Vikings,Vikings,Lions,2,1,0,0
799,2020,9,401220299,Lions,Vikings,Lions,Vikings,Lions,-2,-1,0,0
800,2020,9,401220267,Giants,Washington,Washington,Giants,Washington,-1,1,0,0
801,2020,9,401220267,Giants,Washington,Giants,Giants,Washington,1,-2,0,0
802,2020,9,401220248,Steelers,Cowboys,Steelers,Steelers,Cowboys,8,7,0,0
803,2020,9,401220248,Steelers,Cowboys,Cowboys,Steelers,Cowboys,-4,-3,0,0
804,2020,9,401220236,Raiders,Chargers,Raiders,Raiders,Chargers,2,1,0,0
805,2020,9,401220236,Raiders,Chargers,Chargers,Raiders,Chargers,-2,-1,0,0
806,2020,9,401220224,Panthers,Chiefs,Panthers,Chiefs,Panthers,-4,-3,0,0
807,2020,9,401220224,Panthers,Chiefs,Chiefs,Chiefs,Panthers,4,3,0,0
808,2020,9,401220207,Bears,Titans,Titans,Titans,Bears,1,-2,0,0
809,2020,9,401220207,Bears,Titans,Bears,Titans,Bears,-3,-2,0,0
810,2020,9,401220194,Texans,Jaguars,Texans,Texans,Jaguars,1,-2,0,0
811,2020,9,401220194,Texans,Jaguars,Jaguars,Texans,Jaguars,-7,-6,0,0
812,2020,9,401220189,Ravens,Colts,Ravens,Ravens,Colts,1,-1,0,0
813,2020,9,401220189,Ravens,Colts,Colts,Ravens,Colts,-1,2,0,0
814,2020,9,401220140,Patriots,Jets,Patriots,Patriots,Jets,1,-4,0,0
815,2020,9,401220140,Patriots,Jets,Jets,Patriots,Jets,-9,-8,0,0
816,2020,9,401220120,Seahawks,Bills,Seahawks,Bills,Seahawks,-1,1,0,0
817,2020,9,401220120,Seahawks,Bills,Bills,Bills,Seahawks,3,2,0,0
818,2020,8,401220361,49ers,Seahawks,Seahawks,Seahawks,49ers,1,-1,0,0
819,2020,8,401220361,49ers,Seahawks,49ers,Seahawks,49ers,-1,2,0,0
820,2020,8,401220314,Falcons,Panthers,Panthers,Falcons,Panthers,-3,-2,0,0
821,2020,8,401220314,Falcons,Panthers,Falcons,Falcons,Panthers,1,-1,0,0
822,2020,8,401220292,Vikings,Packers,Vikings,Vikings,Packers,1,-2,0,0
823,2020,8,401220292,Vikings,Packers,Packers,Vikings,Packers,-1,1,0,0
824,2020,8,401220288,Colts,Lions,Lions,Colts,Lions,-1,2,0,0
825,2020,8,401220288,Colts,Lions,Colts,Colts,Lions,2,1,0,0
826,2020,8,401220277,Saints,Bears,Saints,Saints,Bears,4,3,0,0
827,2020,8,401220277,Saints,Bears,Bears,Saints,Bears,-2,-1,0,0
828,2020,8,401220258,Cowboys,Eagles,Eagles,Eagles,Cowboys,2,1,0,0
829,2020,8,401220258,Cowboys,Eagles,Cowboys,Eagles,Cowboys,-3,-2,0,0
830,2020,8,401220257,Buccaneers,Giants,Giants,Buccaneers,Giants,-2,-1,0,0
831,2020,8,401220257,Buccaneers,Giants,Buccaneers,Buccaneers,Giants,3,2,0,0
832,2020,8,401220222,Jets,Chiefs,Jets,Chiefs,Jets,-8,-7,0,0
833,2020,8,401220222,Jets,Chiefs,Chiefs,Chiefs,Jets,3,2,0,0
834,2020,8,401220212,Chargers,Broncos,Chargers,Broncos,Chargers,-1,1,0,0
835,2020,8,401220212,Chargers,Broncos,Broncos,Broncos,Chargers,1,-1,0,0
836,2020,8,401220169,Raiders,Browns,Raiders,Raiders,Browns,1,-1,0,0
837,2020,8,401220169,Raiders,Browns,Browns,Raiders,Browns,-1,1,0,0
838,2020,8,401220158,Titans,Bengals,Titans,Bengals,Titans,-2,-1,0,0
839,2020,8,401220158,Titans,Bengals,Bengals,Bengals,Titans,1,-3,0,0
840,2020,8,401220148,Steelers,Ravens,Steelers,Steelers,Ravens,7,6,0,0
841,2020,8,401220148,Steelers,Ravens,Ravens,Steelers,Ravens,-1,3,0,0
842,2020,8,401220127,Rams,Dolphins,Rams,Dolphins,Rams,-1,1,0,0
843,2020,8,401220127,Rams,Dolphins,Dolphins,Dolphins,Rams,3,2,0,0
844,2020,8,401220115,Patriots,Bills,Patriots,Bills,Patriots,-4,-3,0,0
845,2020,8,401220115,Patriots,Bills,Bills,Bills,Patriots,2,1,0,0
846,2020,7,401249063,Steelers,Titans,Titans,Steelers,Titans,-1,6,0,0
847,2020,7,401249063,Steelers,Titans,Steelers,Steelers,Titans,6,5,0,0
848,2020,7,401220351,Bears,Rams,Rams,Rams,Bears,1,-1,0,0
849,2020,7,401220351,Bears,Rams,Bears,Rams,Bears,-1,2,0,0
850,2020,7,401220338,Seahawks,Cardinals,Seahawks,Cardinals,Seahawks,-1,5,0,0
851,2020,7,401220338,Seahawks,Cardinals,Cardinals,Cardinals,Seahawks,3,2,0,0
852,2020,7,401220322,Panthers,Saints,Saints,Saints,Panthers,3,2,0,0
853,2020,7,401220322,Panthers,Saints,Panthers,Saints,Panthers,-2,-1,0,0
854,2020,7,401220310,Lions,Falcons,Lions,Lions,Falcons,2,1,0,0
855,2020,7,401220310,Lions,Falcons,Falcons,Lions,Falcons,-1,1,0,0
856,2020,7,401220266,Cowboys,Washington,Washington,Washington,Cowboys,1,-5,0,0
857,2020,7,401220266,Cowboys,Washington,Cowboys,Washington,Cowboys,-2,-1,0,0
858,2020,7,401220259,Giants,Eagles,Giants,Eagles,Giants,-1,1,0,0
859,2020,7,401220259,Giants,Eagles,Eagles,Eagles,Giants,1,-2,0,0
860,2020,7,401220241,Jaguars,Chargers,Jaguars,Chargers,Jaguars,-6,-5,0,0
861,2020,7,401220241,Jaguars,Chargers,Chargers,Chargers,Jaguars,1,-4,0,0
862,2020,7,401220232,Buccaneers,Raiders,Raiders,Buccaneers,Raiders,-1,1,0,0
863,2020,7,401220232,Buccaneers,Raiders,Buccaneers,Buccaneers,Raiders,2,1,0,0
864,2020,7,401220210,Chiefs,Broncos,Chiefs,Chiefs,Broncos,2,1,0,0
865,2020,7,401220210,Chiefs,Broncos,Broncos,Chiefs,Broncos,-1,2,0,0
866,2020,7,401220183,Packers,Texans,Texans,Packers,Texans,-2,-1,0,0
867,2020,7,401220183,Packers,Texans,Packers,Packers,Texans,1,-1,0,0
868,2020,7,401220155,Browns,Bengals,Browns,Browns,Bengals,1,-1,0,0
869,2020,7,401220155,Browns,Bengals,Bengals,Browns,Bengals,-3,-2,0,0
870,2020,7,401220138,Bills,Jets,Jets,Bills,Jets,-7,-6,0,0
871,2020,7,401220138,Bills,Jets,Bills,Bills,Jets,1,-2,0,0
872,2020,7,401220136,49ers,Patriots,Patriots,49ers,Patriots,-3,-2,0,0
873,2020,7,401220136,49ers,Patriots,49ers,49ers,Patriots,2,1,0,0
874,2020,6,401220353,Rams,49ers,Rams,49ers,Rams,-1,2,0,0
875,2020,6,401220353,Rams,49ers,49ers,49ers,Rams,1,-2,0,0
876,2020,6,401220331,Packers,Buccaneers,Packers,Buccaneers,Packers,-1,9,0,0
877,2020,6,401220331,Packers,Buccaneers,Buccaneers,Buccaneers,Packers,1,-1,0,0
878,2020,6,401220317,Bears,Panthers,Panthers,Bears,Panthers,-1,3,0,0
879,2020,6,401220317,Bears,Panthers,Bears,Bears,Panthers,2,1,0,0
880,2020,6,401220301,Falcons,Vikings,Vikings,Falcons,Vikings,-2,-1,0,0
881,2020,6,401220301,Falcons,Vikings,Falcons,Falcons,Vikings,1,-5,0,0
882,2020,6,401220263,Ravens,Eagles,Ravens,Ravens,Eagles,3,2,0,0
883,2020,6,401220263,Ravens,Eagles,Eagles,Ravens,Eagles,-2,-1,0,0
884,2020,6,401220252,Washington,Giants,Washington,Giants,Washington,-5,-4,0,0
885,2020,6,401220252,Washington,Giants,Giants,Giants,Washington,1,-6,0,0
886,2020,6,401220245,Cardinals,Cowboys,Cowboys,Cardinals,Cowboys,-1,1,0,0
887,2020,6,401220245,Cardinals,Cowboys,Cardinals,Cardinals,Cowboys,2,1,0,0
888,2020,6,401220202,Texans,Titans,Titans,Titans,Texans,6,5,0,0
889,2020,6,401220202,Texans,Titans,Texans,Titans,Texans,-1,1,0,0
890,2020,6,401220200,Lions,Jaguars,Lions,Lions,Jaguars,1,-1,0,0
891,2020,6,401220200,Lions,Jaguars,Jaguars,Lions,Jaguars,-5,-4,0,0
892,2020,6,401220190,Bengals,Colts,Colts,Colts,Bengals,1,-1,0,0
893,2020,6,401220190,Bengals,Colts,Bengals,Colts,Bengals,-2,-1,0,0
894,2020,6,401220172,Browns,Steelers,Steelers,Steelers,Browns,5,4,0,0
895,2020,6,401220172,Browns,Steelers,Browns,Steelers,Browns,-1,4,0,0
896,2020,6,401220133,Broncos,Patriots,Patriots,Broncos,Patriots,-2,-1,0,0
897,2020,6,401220133,Broncos,Patriots,Broncos,Broncos,Patriots,2,1,0,0
898,2020,6,401220124,Jets,Dolphins,Jets,Dolphins,Jets,-6,-5,0,0
899,2020,6,401220124,Jets,Dolphins,Dolphins,Dolphins,Jets,2,1,0,0
900,2020,6,401220117,Chiefs,Bills,Chiefs,Chiefs,Bills,1,-1,0,0
901,2020,6,401220117,Chiefs,Bills,Bills,Chiefs,Bills,-2,-1,0,0
902,2020,5,401220367,Vikings,Seahawks,Vikings,Seahawks,Vikings,-1,1,0,0
903,2020,5,401220367,Vikings,Seahawks,Seahawks,Seahawks,Vikings,5,4,0,0
904,2020,5,401220358,Dolphins,49ers,Dolphins,Dolphins,49ers,1,-1,0,0
905,2020,5,401220358,Dolphins,49ers,49ers,Dolphins,49ers,-2,-1,0,0
906,2020,5,401220326,Chargers,Saints,Saints,Saints,Chargers,2,1,0,0
907,2020,5,401220326,Chargers,Saints,Chargers,Saints,Chargers,-4,-3,0,0
908,2020,5,401220306,Panthers,Falcons,Panthers,Panthers,Falcons,3,2,0,0
909,2020,5,401220306,Panthers,Falcons,Falcons,Panthers,Falcons,-5,-4,0,0
910,2020,5,401220278,Buccaneers,Bears,Buccaneers,Bears,Buccaneers,-1,3,0,0
911,2020,5,401220278,Buccaneers,Bears,Bears,Bears,Buccaneers,1,-1,0,0
912,2020,5,401220269,Rams,Washington,Washington,Rams,Washington,-4,-3,0,0
913,2020,5,401220269,Rams,Washington,Rams,Rams,Washington,2,1,0,0
914,2020,5,401220242,Giants,Cowboys,Giants,Cowboys,Giants,-6,-5,0,0
915,2020,5,401220242,Giants,Cowboys,Cowboys,Cowboys,Giants,1,-2,0,0
916,2020,5,401220219,Raiders,Chiefs,Raiders,Raiders,Chiefs,1,-2,0,0
917,2020,5,401220219,Raiders,Chiefs,Chiefs,Raiders,Chiefs,-1,10,0,0
918,2020,5,401220209,Bills,Titans,Titans,Titans,Bills,5,4,0,0
919,2020,5,401220209,Bills,Titans,Bills,Titans,Bills,-1,4,0,0
920,2020,5,401220179,Jaguars,Texans,Texans,Texans,Jaguars,1,-5,0,0
921,2020,5,401220179,Jaguars,Texans,Jaguars,Texans,Jaguars,-4,-3,0,0
922,2020,5,401220175,Eagles,Steelers,Steelers,Steelers,Eagles,4,3,0,0
923,2020,5,401220175,Eagles,Steelers,Eagles,Steelers,Eagles,-1,1,0,0
924,2020,5,401220166,Colts,Browns,Colts,Browns,Colts,-1,3,0,0
925,2020,5,401220166,Colts,Browns,Browns,Browns,Colts,4,3,0,0
926,2020,5,401220146,Bengals,Ravens,Ravens,Ravens,Bengals,2,1,0,0
927,2020,5,401220146,Bengals,Ravens,Bengals,Ravens,Bengals,-1,2,0,0
928,2020,5,401220143,Cardinals,Jets,Jets,Cardinals,Jets,-5,-4,0,0
929,2020,5,401220143,Cardinals,Jets,Cardinals,Cardinals,Jets,1,-2,0,0
930,2020,4,401220355,Eagles,49ers,Eagles,Eagles,49ers,1,0,0,0
931,2020,4,401220355,Eagles,49ers,49ers,Eagles,49ers,-1,2,0,0
932,2020,4,401220348,Giants,Rams,Rams,Rams,Giants,1,-1,0,0
933,2020,4,401220348,Giants,Rams,Giants,Rams,Giants,-5,-4,0,0
934,2020,4,401220334,Chargers,Buccaneers,Chargers,Buccaneers,Chargers,-3,-2,0,0
935,2020,4,401220334,Chargers,Buccaneers,Buccaneers,Buccaneers,Chargers,3,2,0,0
936,2020,4,401220320,Cardinals,Panthers,Panthers,Panthers,Cardinals,2,1,0,0
937,2020,4,401220320,Cardinals,Panthers,Cardinals,Panthers,Cardinals,-2,-1,0,0
938,2020,4,401220293,Falcons,Packers,Packers,Packers,Falcons,9,8,0,0
939,2020,4,401220293,Falcons,Packers,Falcons,Packers,Falcons,-4,-3,0,0
940,2020,4,401220285,Saints,Lions,Saints,Saints,Lions,1,-2,0,0
941,2020,4,401220285,Saints,Lions,Lions,Saints,Lions,-1,1,0,0
942,2020,4,401220280,Colts,Bears,Colts,Colts,Bears,3,2,0,0
943,2020,4,401220280,Colts,Bears,Bears,Colts,Bears,-1,4,0,0
944,2020,4,401220271,Ravens,Washington,Washington,Ravens,Washington,-3,-2,0,0
945,2020,4,401220271,Ravens,Washington,Ravens,Ravens,Washington,1,-1,0,0
946,2020,4,401220247,Browns,Cowboys,Cowboys,Browns,Cowboys,-2,-1,0,0
947,2020,4,401220247,Browns,Cowboys,Browns,Browns,Cowboys,3,2,0,0
948,2020,4,401220229,Bills,Raiders,Raiders,Bills,Raiders,-2,-1,0,0
